gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene
Strep_C24030	Strep_C24030A0	1	0.007142857142857143	D7BY66	A0A3G4W3T6	Q826W5,N0CRY1,A0A0B5D826	142	137
Strep_C24093	Strep_C24093A5	3	0.02142857142857143	B1VXY8	A0A2K8PDA3	A0A0M4DMF4,A0A1W5YWT9,A0A6C0QBE4	164	140
Strep_C24553	Strep_C24553A0	1	0.007142857142857143	D7C4T0	A0A1Z2KYW6	Q82L84,S5V436,A0A5P9WH73	139	139
Strep_C24699	Strep_C24699A0	1	0.007142857142857143	D7BV42	A0A7G1PE51	Q827K2,S5UR28,A0A5P9WVI7	137	137
Strep_C24707	Strep_C24707A0	1	0.007142857142857143	D7C161	A0A0A8EM76	Q82GP7,S5UWP3,A0A7L4Y2X9	135	135
Strep_C24904	Strep_C24904A0	1	0.007142857142857143	D7BRV0	A0A1V0TWA9	Q82IE0,S5V8R6,A0A5P9WL99	138	138
Strep_C24969	Strep_C24969A15	2	0.014285714285714285	A0A0F7W2F2	C9Z5W8	A0A0F7N1P4,A0A3S8VN65,A0A7H8ZWP4	139	140
Strep_C25144	Strep_C25144A16	2	0.014285714285714285	A0A3S8VTU6	G2NP29	D7BQL6,Q82DW8,S5UVA8	139	140
Strep_C25153	Strep_C25153A38	2	0.014285714285714285	A0A1V0UEF6	A0A0A8EP33	D7BQL5,Q82DW9,S5VKL0	139	140
Strep_C25348	Strep_C25348A16	2	0.014285714285714285	A0A3Q8USP0	G2P1N2	A0A0G3UP66,A0A3G4VZ81,A0A7H8ZP32	135	139
Strep_C25566	Strep_C25566A0	1	0.007142857142857143	D7BXE8	A0A1W7CVS5	Q82I27,S5V8I3,A0A5J6J4U6	148	140
Strep_C26106	Strep_C26106A0	1	0.007142857142857143	D7BQX7	A0A1D8G516	Q82LY2,S5VXX0,A0A5J6IED7	140	138
Strep_C2618	Strep_C2618A0	1	0.007142857142857143	D7CGI6	A0A3S9M4G4	Q82A70,S5USZ4,A0A5P9WXS2	139	139
Strep_C26187	Strep_C26187A0	1	0.007142857142857143	D7CIA6	A0A345HKE5	Q829F7,S5UNS8,A0A5J6I661	138	136
Strep_C26315	Strep_C26315A0	1	0.007142857142857143	D7CG79	A0A2Z5K579	Q82EJ1,A0A0A8EL06,A0A7H8T9Q9	117	117
Strep_C26608	Strep_C26608A0	1	0.007142857142857143	D7BZD9	A0A7G1P335	Q82HR4,S5UVW9,A0A5J6I996	140	140
Strep_C26748	Strep_C26748A0	1	0.007142857142857143	D7C1H7	A0A1D7VG57	Q82CR5,S5VGU0,A0A5J6I415	140	140
Strep_C26918	Strep_C26918A0	1	0.007142857142857143	D7CEQ1	A0A6I6F6S7	Q82EL6,S5UYS9,A0A5J6I5R7	138	135
Strep_C26921	Strep_C26921A16	2	0.014285714285714285	A0A3Q8UWH0	A0A6I6WSI8	A0A7H8ZYI5,A0A1V0U693,D7BV36	136	138
Strep_C27075	Strep_C27075A0	1	0.007142857142857143	D7CA82	A0A0A8EID1	Q82KD3,S5UY57,A0A5Q0L9Y2	142	140
Strep_C27112	Strep_C27112A0	1	0.007142857142857143	D7C3J8	A0A222SVT8	Q82CA7,S5V326,A0A5J6I9D3	139	139
Strep_C27143	Strep_C27143A18	2	0.014285714285714285	A0A3G4VPZ6	A0A5J6GND1	D7BST5,Q828K6,S5UZY6	138	139
Strep_C27322	Strep_C27322A62	2	0.014285714285714285	A0A1V0UHG1	N0D105	D7CCC9,Q82JQ1,J1RE36	235	139
Strep_C27411	Strep_C27411A16	2	0.014285714285714285	A0A0F7NC99	A0A7T1WQ53	A0A1L6PG66,A0A0U3C3M6,A0A7H8ZN60	137	139
Strep_C27420	Strep_C27420A0	1	0.007142857142857143	D7CCD6	I2N6W0	Q82JN1,S5VN32,A0A5J6I6D9	141	140
Strep_C27633	Strep_C27633A16	2	0.014285714285714285	A0A0F7N973	A0A7H1PXI0	A0A1V0UHE4,A0A7H8ZNU4,D7CC73	138	140
Strep_C27642	Strep_C27642A15	2	0.014285714285714285	A0A0F7VPG6	C9Z8F0	A0A3Q8UTK6,A0A0F7N8Q2,B4V2L0	133	139
Strep_C27643	Strep_C27643A0	1	0.007142857142857143	D7CD64	G2P8Q5	Q82AN2,S5UTC5,A0A7L4XY26	131	131
Strep_C27798	Strep_C27798A8	5	0.03571428571428571	A0A7H0NJQ6	A0A1V0R0A9	A0A5B7UUP1,A0A516R999,A0A5P2CHK1	261	140
Strep_C28037	Strep_C28037A0	1	0.007142857142857143	D7BXE1	C9ZGV2	Q82I33,S5VUL6,A0A5J6HK70	141	140
Strep_C28228	Strep_C28228A0	1	0.007142857142857143	D7CEK4	A0A2S1SQ32	Q82FZ2,S5VIV0,A0A7L4Y2A2	129	129
Strep_C28576	Strep_C28576A0	1	0.007142857142857143	D7BU17	A0A1B1MB55	Q82H48,S5VP53,A0A5P9WPT9	137	137
Strep_C28605	Strep_C28605A38	2	0.014285714285714285	A0A1V0U601	A0A2Z5JW05	D7BRG0,Q827I1,S5VIK5	135	136
Strep_C28774	Strep_C28774A8	2	0.014285714285714285	N0CXW5	A0A6C0Q992	D7CAB7,Q82K95,A0A089XIA6	137	138
Strep_C29203	Strep_C29203A18	2	0.014285714285714285	A0A3G4VQJ6	D7CI92	A0A1W5Z671,A0A0M4E951,A0A7H8ZXJ8	135	139
Strep_C29396	Strep_C29396A38	2	0.014285714285714285	A0A1V0U9A6	A0A0F7FTB0	D7C3K8,Q82CA2,S5UR82	139	140
Strep_C29460	Strep_C29460A18	2	0.014285714285714285	B4VG36	A0A7T1T7Z9	D7C352,Q82GC4,S5VPV2	137	138
Strep_C29500	Strep_C29500A38	2	0.014285714285714285	A0A1V0U7T9	A0A1D7VHX9	D7CF34,Q82A88,S5V1A1	135	136
Strep_C29793	Strep_C29793A15	2	0.014285714285714285	A0A0C5GGL3	A0A387HBP7	A0A6N9VLW3,N0D1B6,D7BXG3	138	139
Strep_C29971	Strep_C29971A0	1	0.007142857142857143	D7C8T5	A0A7L7MB20	Q82FF4,S5VQK3,A0A5J6I774	139	139
Strep_C30134	Strep_C30134A0	1	0.007142857142857143	D7C4Q5	A0A7H1PT06	Q825V0,S5V0W5,A0A6I6N5P1	131	131
Strep_C30232	Strep_C30232A0	1	0.007142857142857143	D7C1Z7	A0A3S8VR61	D7C712,N0CSG5,A0A5P2WBD0	146	139
Strep_C30520	Strep_C30520A18	2	0.014285714285714285	A0A0G3UR22	A0A7H8NE74	D7CAJ0,Q82K25,S5UXX5	139	139
Strep_C30595	Strep_C30595A20	2	0.014285714285714285	A0A0M4DT89	A0A1U9QVM6	A0A7H8ZRX6,A0A1V0UDI6,D7C505	137	139
Strep_C30604	Strep_C30604A36	2	0.014285714285714285	A0A7H8ZJ45	A0A1Z1WP51	D7BSZ7,Q826D6,A0A089XIH3	130	131
Strep_C30714	Strep_C30714A0	1	0.007142857142857143	D7BST6	A0A7T7L116	Q827G1,J1ZNP6,A0A387HJX0	185	140
Strep_C31194	Strep_C31194A18	2	0.014285714285714285	B4V314	N0CSH7	A0A1U9P0Z7,A0A7G6XI79,A0A1V0UBL6	137	140
Strep_C31471	Strep_C31471A18	2	0.014285714285714285	A0A3G4VPF3	N0CSC0	D7BV87,Q827P0,S5VIS7	139	140
Strep_C31749	Strep_C31749A0	1	0.007142857142857143	D7CCB7	A0A7T1T4W0	Q82JR3,S5VA72,A0A5J6IBP3	138	138
Strep_C31773	Strep_C31773A86	3	0.02142857142857143	A0A5P2BSM1	A0A0C5G6K1	A0A3R8S3Z8,A0A7L4Z5E8,A0A3Q8VTA5	133	139
Strep_C32045	Strep_C32045A37	2	0.014285714285714285	A0A1V0UH40	A0A6I6N8V1	D7CC79,Q82JV0,S5UXR3	138	139
Strep_C32158	Strep_C32158A30	2	0.014285714285714285	A0A1W5XU66	A0A345HUU0	N0CVU9,A0A6N9VDW6,D7CE08	137	139
Strep_C32394	Strep_C32394A0	1	0.007142857142857143	D7BQC0	A0A7H0HXE3	Q82IS2,S5UWU2,A0A5P2UIB9	135	135
Strep_C32411	Strep_C32411A20	3	0.02142857142857143	A0A1W5Z5X9	A0A7T1TAJ1	A0A0U3B6K4,A0A1L6PQ93,B1W0V3	123	140
Strep_C32428	Strep_C32428A0	1	0.007142857142857143	D7C6G9	A0A0A8EIR4	Q82L07,S5V3W8,A0A5P9WHG6	138	138
Strep_C32567	Strep_C32567A15	2	0.014285714285714285	A0A0C5GET3	A0A7T1T774	A0A6C0Q4I5,A0A1U9QTU8,A0A1H4QV88	130	133
Strep_C32725	Strep_C32725A0	1	0.007142857142857143	D7C3B9	D7C3B9	Q82CK3,S5VMU8,A0A0B5DHW6	151	137
Strep_C32808	Strep_C32808A0	1	0.007142857142857143	D7CHM4	A0A3G4W0I6	Q82IW5,S5VMH5,A0A5J6IA06	140	140
Strep_C33125	Strep_C33125A38	2	0.014285714285714285	A0A7H8ZQ19	A0A0F7CPI3	A0A1H4SGM1,G2PD64,N0D0Y3	137	140
Strep_C33136	Strep_C33136A0	1	0.007142857142857143	D7CGB7	A0A3Q9FXZ9	Q82EG5,N0CII9,A0A5P2D5F4	149	136
Strep_C33217	Strep_C33217A38	2	0.014285714285714285	A0A1V0UHN6	Q82JL2	D7CE06,S5VA27,A0A5J6I8R9	139	140
Strep_C33314	Strep_C33314A24	2	0.014285714285714285	A0A0N6ZRX8	A0A5J6JB57	A0A5J6HFE3,A0A3S8W5S7,N0CSW5	137	140
Strep_C33459	Strep_C33459A0	1	0.007142857142857143	D7BV91	A0A5R9M5P2	Q827P6,S5VIT4,A0A5J6HYA7	139	139
Strep_C33612	Strep_C33612A18	2	0.014285714285714285	A0A3G4VTF0	A0A3S8VP81	A0A7H8ZTQ1,A0A1V0UA80,A0A7R8RQ60	137	140
Strep_C34079	Strep_C34079A15	2	0.014285714285714285	A0A0C5FY33	A0A1Z1W7U8	A0A0M5IS00,A0A6G9FLY0,A0A7H9A190	136	140
Strep_C34086	Strep_C34086A4	5	0.03571428571428571	B1VZG8	A0A291Q6M2	A0A5P2C237,A0A3Q8UNP2,A0A0F7N094	124	140
Strep_C34436	Strep_C34436A0	1	0.007142857142857143	D7BXI6	A0A1D8G5I4	Q82I11,S5V098,A0A5J6I7E0	140	139
Strep_C34488	Strep_C34488A0	1	0.007142857142857143	D7C994	A0A5P8K0W2	Q82B92,S5V238,A0A7L4Y155	131	131
Strep_C34569	Strep_C34569A38	2	0.014285714285714285	A0A1V0U9S4	A0A1S6JC56	D7BXM7,Q82D36,S5VNH9	139	140
Strep_C3479	Strep_C3479A0	1	0.007142857142857143	D7CHE7	A0A2K9ER48	Q82J10,S5VV50,A0A5P2UHS6	138	138
Strep_C35658	Strep_C35658A15	2	0.014285714285714285	A0A0F7N559	A0A7H8N8I9	A0A0U3K6S8,A0A7H0NLN9,A0A7H8ZRY5	130	134
Strep_C35751	Strep_C35751A0	1	0.007142857142857143	D7CFU7	A0A2N9BGT8	D7CGL0,I2MWJ9,A0A2S2G3R4	270	140
Strep_C35976	Strep_C35976A30	2	0.014285714285714285	A0A1D7VDR6	A0A4P6TX78	A0A6N9VBB0,N0CY05,D7C8X7	134	135
Strep_C35994	Strep_C35994A0	1	0.007142857142857143	D7BU38	A0A5J6GIP0	Q82H74,S5VP32,A0A6I6F892	136	136
Strep_C36076	Strep_C36076A0	1	0.007142857142857143	D7CCB3	A0A0U3C3T5	Q82JR8,S5VN59,A0A5J6FAW1	144	140
Strep_C36407	Strep_C36407A0	1	0.007142857142857143	D7BRV4	I2N5I4	Q82ID7,S5V0L7,A0A5J6I882	140	140
Strep_C36448	Strep_C36448A94	2	0.014285714285714285	A0A5P2CMH7	A0A1Z2KZW0	D7CBI2,D7CC40,J1SAF9	146	139
Strep_C36525	Strep_C36525A0	1	0.007142857142857143	D7BYZ3	A0A6C0QDF2	Q82ML5,S5VCS1,A0A5P2UFE5	136	136
Strep_C36553	Strep_C36553A0	1	0.007142857142857143	D7CF05	A0A7T1TAK0	Q82AA6,S5VEK3,A0A5J6HYD5	140	140
Strep_C36597	Strep_C36597A0	1	0.007142857142857143	D7CIB2	A0A1D7VIE7	Q829F1,S5VDT7,A0A5P8JZ88	134	134
Strep_C36619	Strep_C36619A22	2	0.014285714285714285	A0A1L6PV29	A0A291Q6K7	A0A1W5XLR9,A0A1D7VHS0,A0A7H9A2A1	142	139
Strep_C36640	Strep_C36640A0	1	0.007142857142857143	D7C3M2	A0A0F7FS34	Q82C85,S5VG50,A0A5J6I2E1	139	139
Strep_C36738	Strep_C36738A21	2	0.014285714285714285	A0A1W5YXQ9	D7CFY9	A0A7H8ZPJ4,A0A1V0UGR2,Q82J84	138	140
Strep_C37200	Strep_C37200A0	1	0.007142857142857143	D7C8L6	A0A1I6PY18	Q82KI2,S5VNY1,A0A5J6I898	140	140
Strep_C37222	Strep_C37222A0	1	0.007142857142857143	D7CG10	A0A7T1WRV3	Q82J63,S5V9N5,A0A5P9WJ68	139	139
Strep_C37273	Strep_C37273A0	1	0.007142857142857143	Q82KY7	A0A1S6JJF0	G2NMJ5,A0A089XGP3,A0A6I6FHD9	134	134
Strep_C37404	Strep_C37404A38	2	0.014285714285714285	A0A7H8ZNP7	G2PBU3	D7BTF5,Q82I56,S5UW86	138	139
Strep_C3742	Strep_C3742A106	2	0.014285714285714285	A0A7L4Z7Q6	A0A0F7NC30	A0A1W5YZC4,A0A0M4DH45,A0A7H8ZQ88	137	140
Strep_C37468	Strep_C37468A0	1	0.007142857142857143	D7C2X3	A0A3G2J8H5	Q82LR1,S5VQ48,A0A5P9WGR0	137	137
Strep_C37510	Strep_C37510A37	2	0.014285714285714285	A0A7H8ZK01	A0A7H8NEU4	Q82LJ3,G2NRC2,A0A089XJC1	135	136
Strep_C37525	Strep_C37525A0	1	0.007142857142857143	D7CHY2	A0A7H1Q086	Q82E21,S5VKF3,A0A5Q0LCZ9	143	140
Strep_C37654	Strep_C37654A0	1	0.007142857142857143	D7C8K5	A0A5P2W933	Q82KJ4,S5VAZ5,A0A5P8KDI7	137	136
Strep_C37802	Strep_C37802A15	2	0.014285714285714285	A0A0F7W3H1	A0A0F7FSF4	A0A3S8VLW6,A0A0F7N078,A0A0N6ZQG7	134	140
Strep_C38029	Strep_C38029A0	1	0.007142857142857143	D7BS14	A0A5J6FJW9	Q82I77,S5VLQ6,A0A6G5RJE4	127	127
Strep_C38164	Strep_C38164A19	4	0.02857142857142857	A0A1S6JEP2	A0A2K9F8T7	A0A5P2B7P1,A0A1P8TMN7,A0A6N9VPQ9	127	140
Strep_C38628	Strep_C38628A38	3	0.02142857142857143	A0A5P2DJ29	G2P7P0	A0A0M3QN92,A0A1W5Z430,A0A7G6XM00	132	139
Strep_C38638	Strep_C38638A38	2	0.014285714285714285	A0A1V0U6P6	A0A0A8ETK4	D7BSS4,Q828M2,S5VDE7	139	140
Strep_C38810	Strep_C38810A0	1	0.007142857142857143	D7CAH7	A0A0F7VSF7	Q82K41,S5V2M1,A0A5P2UJ88	138	138
Strep_C38834	Strep_C38834A22	2	0.014285714285714285	A0A1L6PMJ7	A0A1Z2L687	A0A1D7VVY9,A0A1W5XZR3,D7BX95	138	140
Strep_C38923	Strep_C38923A0	1	0.007142857142857143	D7CES2	A0A6I6WIN6	Q82AJ6,S5VKW1,A0A5J6I2P1	140	140
Strep_C39182	Strep_C39182A20	2	0.014285714285714285	A0A3G4W2L3	A0A0A8EWC3	A0A1U9P1G5,A0A1L7GIC0,A0A6C0Q7K0	143	140
Strep_C39191	Strep_C39191A35	2	0.014285714285714285	A0A1U9QRH0	A0A0F7N9F6	D7CAD1,Q82K81,S5VW98	139	140
Strep_C39192	Strep_C39192A38	2	0.014285714285714285	A0A7H8ZMR5	A0A0F7NCL1	D7CBI0,Q82JZ2,S5VW38	136	137
Strep_C39398	Strep_C39398A33	3	0.02142857142857143	A0A5P2DKJ2	A0A0F7VWC9	A0A2N9BEU8,A0A2Z5JZY8,A0A5J6I413	125	140
Strep_C39511	Strep_C39511A0	1	0.007142857142857143	D7C8S1	A0A6C0Q4L5	Q82FG7,S5VJ78,A0A5J6I390	140	140
Strep_C39559	Strep_C39559A6	3	0.02142857142857143	A0A1H4M0X3	B1VZN4	A0A1L6PPQ3,A0A0U3KAY0,A0A5J6GKD6	136	140
Strep_C39587	Strep_C39587A62	2	0.014285714285714285	A0A516RCM0	A0A0F7VX83	D7BS22,Q82I73,A0A221P297	128	126
Strep_C40125	Strep_C40125A0	1	0.007142857142857143	D7CE51	A0A0F7N8X9	Q82JH9,N0D2W2,A0A5P2DV86	152	139
Strep_C40227	Strep_C40227A0	1	0.007142857142857143	Q82LW1	A0A5P2DT76	G2NMU8,A0A0A8EFA0,A0A6G5RMB9	125	125
Strep_C40280	Strep_C40280A0	1	0.007142857142857143	D7C4T5	A0A7L7M878	Q82L80,N0D4X0,A0A5P2B9R6	160	139
Strep_C40373	Strep_C40373A15	2	0.014285714285714285	A0A0F7W0N4	A0A1Z2L531	A0A3Q8USM3,A0A0F7N6E3,A0A7H0NJ12	137	140
Strep_C40391	Strep_C40391A22	2	0.014285714285714285	A0A1L6PEM1	A0A344TYA5	D7C6F0,Q82L64,S5VXJ2	138	139
Strep_C40933	Strep_C40933A6	3	0.02142857142857143	G2NWT3	I2MXZ6	B4V499,A0A3G4VUH0,A0A1W5Z4L4	131	139
Strep_C41056	Strep_C41056A40	2	0.014285714285714285	A0A7H8ZVL8	A0A6I6WMP1	D7BVN0,Q82DF7,S5VHJ2	142	139
Strep_C41210	Strep_C41210A17	2	0.014285714285714285	A0A0F7N9I2	A0A222T078	A0A1V0UES6,A0A7H8ZRM2,D7BQK6	139	139
Strep_C41623	Strep_C41623A0	1	0.007142857142857143	D7C3M6	A0A1H4N2D1	Q82C81,S5VMD1,A0A5J6I9A6	140	140
Strep_C41787	Strep_C41787A16	2	0.014285714285714285	A0A0F7MZ17	N0CMK6	A0A1L6PR05,A0A0U3KZ45,D7BSR2	137	139
Strep_C41790	Strep_C41790A32	3	0.02142857142857143	A0A7H9A1X3	A0A0A8EJH2	A0A5P2CWT7,D7CG09,Q82J64	137	140
Strep_C41849	Strep_C41849A0	1	0.007142857142857143	Q82LU9	A0A2Z5JLT9	G2NMT0,A0A221P5X1,A0A7L4ZBE9	133	127
Strep_C42114	Strep_C42114A18	2	0.014285714285714285	B4V4R3	A0A6C0Q7U7	D7BZG8,Q82HN7,S5UZW9	132	133
Strep_C42277	Strep_C42277A0	1	0.007142857142857143	D7C307	A0A387HM90	Q82GG3,S5VPM3,A0A6I6FAA4	136	136
Strep_C4233	Strep_C4233A0	1	0.007142857142857143	D7BTJ6	G2PAE1	Q82HG0,S5VNX2,A0A5J6IAW7	139	139
Strep_C42389	Strep_C42389A33	2	0.014285714285714285	A0A1U9P0V7	A0A8B1ND25	A0A7H8ZPQ5,A0A1V0UF15,D7CI15	136	138
Strep_C42589	Strep_C42589A79	3	0.02142857142857143	A0A5P2CCU2	D7BU55	A0A0C5FZ96,A0A0F7VWL1,A0A0F7N0H3	121	140
Strep_C43317	Strep_C43317A38	2	0.014285714285714285	A0A1V0U7T1	A0A1D8FYL4	D7CI72,Q829L4,S5V0P8	138	129
Strep_C43499	Strep_C43499A37	2	0.014285714285714285	A0A7H8ZSX8	A0A1S6JA16	D7CAL8,Q82F74,S5UY34	132	133
Strep_C44071	Strep_C44071A38	2	0.014285714285714285	A0A1V0UA46	A0A7H8JSX1	D7BX68,Q82HM8,S5VNT0	138	139
Strep_C44274	Strep_C44274A9	2	0.014285714285714285	N0CNU0	A0A7H8IVA1	D7CF39,Q82A82,S5UPI7	138	139
Strep_C44365	Strep_C44365A18	2	0.014285714285714285	B4V440	A0A0F7W0B9	D7C953,Q82BC0,S5VFJ3	139	138
Strep_C44698	Strep_C44698A0	1	0.007142857142857143	D7BYA1	A0A7L4XWL8	Q826T2,S5UQJ7,A0A5J6FIR2	144	140
Strep_C44856	Strep_C44856A0	1	0.007142857142857143	D7CA81	A0A5B7V1B4	Q82KD5,A0A221P976,A0A6N9VP02	119	119
Strep_C45178	Strep_C45178A18	2	0.014285714285714285	B4V9R4	A0A7L4Z2B7	D7C722,Q82FK8,S5VQF5	138	139
Strep_C45186	Strep_C45186A21	2	0.014285714285714285	A0A3Q8VWD9	A0A6C0Q7D1	D7BXD9,Q82I36,A0A089Z316	123	124
Strep_C4533	Strep_C4533A0	1	0.007142857142857143	D7CEZ6	A0A3S9Y8K6	Q82AB6,S5VEL1,A0A0B5DAG3	143	136
Strep_C4548	Strep_C4548A0	1	0.007142857142857143	D7BST9	A0A6I6WMH8	Q828K2,S5VJC6,A0A5P2C3W4	162	139
Strep_C45700	Strep_C45700A0	1	0.007142857142857143	D7CD70	Q82AM5	A0A221NVT5,A0A6G9H4C3,A0A6M4PN08	127	127
Strep_C45716	Strep_C45716A0	1	0.007142857142857143	D7C3G6	J1S2S7	Q82CH0,S5VGG0,A0A5P8K2M5	133	133
Strep_C45954	Strep_C45954A35	2	0.014285714285714285	A0A7H8ZXD1	C9YY81	Q829U7,G2NH22,A0A0A8EYL8	121	122
Strep_C46060	Strep_C46060A38	2	0.014285714285714285	A0A1V0U6Z7	A0A0F7CMU1	D7BWW4,Q827T3,S5UN18	139	140
Strep_C46300	Strep_C46300A14	2	0.014285714285714285	A0A0F7NAX3	A0A0F7G0R1	A0A3G4W2E0,B4V8P2,D7C8J9	131	132
Strep_C46302	Strep_C46302A0	1	0.007142857142857143	D7BWT9	A0A1D8FXK2	Q827R0,S5UZJ4,A0A5J6HV81	140	140
Strep_C47375	Strep_C47375A9	2	0.014285714285714285	A0A6N9V5M1	A0A7H8NBP2	D7BS77,Q82DH5,S5UZU7	138	139
Strep_C4773	Strep_C4773A31	3	0.02142857142857143	A0A1U9P1F9	B1W442	A0A0C5GG16,A0A0F7VRP8,B4V509	132	140
Strep_C47962	Strep_C47962A106	2	0.014285714285714285	A0A6G5RI44	Q82EQ5	A0A0F7VZ79,A0A0C5G387,A0A0M5J1J8	129	135
Strep_C48243	Strep_C48243A16	2	0.014285714285714285	A0A3Q8UM72	A0A0K2AN49	B4V863,A0A3G4W1N5,A0A1U9R1C5	133	140
Strep_C48394	Strep_C48394A0	1	0.007142857142857143	D7BX61	A0A5P2W5F3	Q82DG1,S5USA3,A0A5J6I091	140	140
Strep_C48491	Strep_C48491A16	2	0.014285714285714285	A0A0F7NB53	I2N5Z3	D7CHI8,Q82J01,S5UX07	139	140
Strep_C48495	Strep_C48495A20	4	0.02857142857142857	A0A0U2SZJ6	J1RP15	A0A346C279,A0A0N6ZK18,A0A3S8XQX2	130	140
Strep_C48944	Strep_C48944A0	1	0.007142857142857143	D7CH02	A0A7H8N306	Q826P2,A0A089WZU7,A0A6G5R8U5	126	126
Strep_C49124	Strep_C49124A15	2	0.014285714285714285	A0A0C5FUU1	A0A0F7CN42	A0A7H8ZYP7,A0A1V0U797,A0A5P2BDS7	136	140
Strep_C49376	Strep_C49376A24	3	0.02142857142857143	A0A5P9WLG6	A0A3G4VYY6	A0A1L6PIE0,B1W416,A0A7H0NIT1	127	140
Strep_C49773	Strep_C49773A0	1	0.007142857142857143	D7CBI7	A0A7L7M7Q7	Q82K14,S5UXW6,A0A5P2UHP4	134	134
Strep_C49825	Strep_C49825A0	1	0.007142857142857143	D7BQI5	A0A0A8EJY5	Q82IK5,S5V932,A0A5J6I7S0	140	140
Strep_C50344	Strep_C50344A18	2	0.014285714285714285	A0A3G4VTG2	A0A7H8N4W5	A0A3S8XVU7,A0A0N6ZPM6,A0A5P2DGR4	136	140
Strep_C50672	Strep_C50672A16	2	0.014285714285714285	A0A3Q8UXE1	D7BQR0	A0A1W5YZE7,A0A0M3QM81,A0A6N9VCU4	135	137
Strep_C50681	Strep_C50681A0	1	0.007142857142857143	D7C3H3	G2NKK2	Q82CG5,A0A221NX11,A0A7H8IRI6	121	121
Strep_C50979	Strep_C50979A5	2	0.014285714285714285	A0A222SRZ1	B1W264	Q828U3,G2NBC4,A0A089YV85	130	131
Strep_C50999	Strep_C50999A14	2	0.014285714285714285	A0A0C5FW78	A0A0A8EIV4	A0A0M4DTI8,A0A1W5YW32,A0A5P2DPW1	135	138
Strep_C51168	Strep_C51168A0	1	0.007142857142857143	D7C588	A0A5P2DHL0	Q82BY8,S5UQY7,A0A5P9WQZ9	139	139
Strep_C51602	Strep_C51602A0	1	0.007142857142857143	D7BWV0	G2P325	Q827S0,S5UZL0,A0A5P2BKU6	156	140
Strep_C51727	Strep_C51727A18	2	0.014285714285714285	A0A3G4W038	A0A2Z5JKN3	A0A7R8P0N3,A0A1L6PEY5,D7C6J4	137	139
Strep_C51744	Strep_C51744A0	1	0.007142857142857143	D7BXT0	A0A1D8G0T4	Q82CX7,S5UVI8,A0A5P8K316	135	135
Strep_C52163	Strep_C52163A9	2	0.014285714285714285	A0A6N9V893	A0A7H1PXL5	D7CCA5,Q82JS5,S5VVW9	138	139
Strep_C52236	Strep_C52236A0	1	0.007142857142857143	D7C8L0	A0A0F7VUY4	Q82KI8,S5UY95,A0A5P2UNW5	135	135
Strep_C52250	Strep_C52250A9	5	0.03571428571428571	A0A7R8NRE1	A0A1B1MCY9	A0A5P2BE44,A0A0C5G3P6,A0A0F7W224	126	140
Strep_C52494	Strep_C52494A17	2	0.014285714285714285	A0A0F7N5U0	D7BX97	A0A1V0UAJ0,A0A7H8ZTT0,Q82HJ6	142	140
Strep_C52499	Strep_C52499A33	2	0.014285714285714285	A0A7G6XN68	Q82AL6	D7CD78,S5VKY2,A0A5J6IHM2	139	140
Strep_C52500	Strep_C52500A0	1	0.007142857142857143	D7CES8	C9YTV9	Q82AJ0,S5V1H4,A0A5P9WUG2	139	139
Strep_C52505	Strep_C52505A0	1	0.007142857142857143	D7BR28	B1W232	Q828W9,S5UNL2,A0A5P9WTB2	139	138
Strep_C52693	Strep_C52693A0	1	0.007142857142857143	D7BX37	A0A5P8JZ23	Q827Y5,A0A221NUI6,A0A6I6WMP9	130	130
Strep_C53012	Strep_C53012A19	2	0.014285714285714285	A0A6G9FC67	A0A5P8KEQ3	A0A0U3LPE7,A0A1L6PDZ0,A0A3S8XKF9	132	137
Strep_C53466	Strep_C53466A16	2	0.014285714285714285	A0A3S8VZR9	A0A0F7NFH1	A0A1W5YV01,A0A0M4DE77,D7C0P2	146	138
Strep_C53511	Strep_C53511A0	1	0.007142857142857143	D7C3M4	A0A1W7D0Z8	Q82C83,S5VG46,A0A5J6I906	140	140
Strep_C53629	Strep_C53629A0	1	0.007142857142857143	D7CIA7	A0A5J6FLK0	Q829F6,S5VDU2,A0A5J6HK30	141	138
Strep_C53665	Strep_C53665A0	1	0.007142857142857143	Q82E83	A0A6G9GYR8	G2NCG0,A0A089XF40,A0A5P8K9T7	136	136
Strep_C53857	Strep_C53857A16	2	0.014285714285714285	A0A0F7NBU5	A0A346C6Q5	D7CFW6,Q82JA9,S5UXC9	141	140
Strep_C53860	Strep_C53860A38	2	0.014285714285714285	A0A7H8ZU01	A0A1D8G183	D7BVR7,Q82D82,S5VHE5	139	140
Strep_C54011	Strep_C54011A18	2	0.014285714285714285	B4V1D5	G2PDG1	A0A7G1NM33,A0A143C5C5,A0A1U9QSE1	132	138
Strep_C54282	Strep_C54282A0	1	0.007142857142857143	D7C8Z9	A0A7G1P6G9	Q79Z51,S5VQR4,A0A5P9WMI3	139	139
Strep_C54345	Strep_C54345A38	2	0.014285714285714285	A0A7H8ZWN9	A0A0F7VY07	D7CGT9,Q829T3,S5USL0	138	139
Strep_C54517	Strep_C54517A18	2	0.014285714285714285	B4V1N4	A0A6I6WIG3	A0A7H8ZNQ8,A0A1V0UFP2,A0A5P2XH60	137	140
