gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene
Strep_C175065	Strep_C175065A0	1	0.007142857142857143	A0A6I6MRP4	A0A6I6MRP4		1	1
Strep_C175066	Strep_C175066A0	1	0.007142857142857143	A0A6I6MTJ5	A0A6I6MTJ5		1	1
Strep_C175067	Strep_C175067A0	1	0.007142857142857143	A0A6I6MUY8	A0A6I6MUY8		1	1
Strep_C175068	Strep_C175068A0	1	0.007142857142857143	A0A6I6MVJ3	A0A6I6MVJ3		1	1
Strep_C175069	Strep_C175069A0	1	0.007142857142857143	A0A6I6MXZ1	A0A6I6MXZ1		1	1
Strep_C17507	Strep_C17507A0	1	0.007142857142857143	A0A1W7CWX9	A0A1W7CWX9		1	1
Strep_C175070	Strep_C175070A0	1	0.007142857142857143	A0A6I6MZA6	A0A6I6MZA6		1	1
Strep_C175071	Strep_C175071A0	1	0.007142857142857143	A0A7L4ZAW9	A0A7L4ZAW9		1	1
Strep_C175072	Strep_C175072A0	1	0.007142857142857143	A0A7L4Z6W1	A0A7L4Z6W1		1	1
Strep_C175073	Strep_C175073A0	1	0.007142857142857143	A0A7L4Z7V4	A0A7L4Z7V4		1	1
Strep_C175074	Strep_C175074A0	1	0.007142857142857143	A0A6I6W6I5	A0A6I6W6I5		1	1
Strep_C175075	Strep_C175075A0	1	0.007142857142857143	A0A6I6WJX2	A0A6I6WJX2		1	1
Strep_C175076	Strep_C175076A0	1	0.007142857142857143	A0A6I6WP27	A0A6I6WP27		1	1
Strep_C175077	Strep_C175077A0	1	0.007142857142857143	A0A6I6WPD0	A0A6I6WPD0		1	1
Strep_C175078	Strep_C175078A0	1	0.007142857142857143	A0A6I6WPE9	A0A6I6WPE9		1	1
Strep_C175079	Strep_C175079A0	1	0.007142857142857143	A0A6I6WQN3	A0A6I6WQN3		1	1
Strep_C17508	Strep_C17508A0	1	0.007142857142857143	A0A1Z2LBU1	A0A1Z2LBU1	A0A3Q9G052,A0A3S9PRS1	3	2
Strep_C175080	Strep_C175080A0	1	0.007142857142857143	A0A6I6WU47	A0A6I6WU47		1	1
Strep_C175081	Strep_C175081A0	1	0.007142857142857143	A0A6I6WYC0	A0A6I6WYC0		1	1
Strep_C175082	Strep_C175082A0	1	0.007142857142857143	A0A6I6RTK6	A0A6I6RTK6		1	1
Strep_C175083	Strep_C175083A0	1	0.007142857142857143	A0A6I6S784	A0A6I6S784		1	1
Strep_C175084	Strep_C175084A0	1	0.007142857142857143	A0A6C0PW45	A0A6C0PW45		1	1
Strep_C175085	Strep_C175085A0	1	0.007142857142857143	A0A1U9QTD7	A0A6C0Q5U1	A0A1V0U1B0	3	3
Strep_C175086	Strep_C175086A0	1	0.007142857142857143	A0A6C0QF82	A0A6C0QF82		1	1
Strep_C175087	Strep_C175087A0	1	0.007142857142857143	A0A6G5R699	A0A6G5R699		1	1
Strep_C175088	Strep_C175088A0	1	0.007142857142857143	A0A6G5R6H1	A0A6G5R6H1		1	1
Strep_C175089	Strep_C175089A0	1	0.007142857142857143	A0A6G5RKE4	A0A6G5RKE4	A0A7H8JYV3	2	2
Strep_C17509	Strep_C17509A0	1	0.007142857142857143	A0A2N9B512	A0A2N9B512	A0A2Z5K973,A0A5J6IC23	3	3
Strep_C175090	Strep_C175090A0	1	0.007142857142857143	A0A0M4DJU6	A0A6G9FJZ9		2	2
Strep_C175091	Strep_C175091A0	1	0.007142857142857143	A0A089XEG3	A0A6G9FNY8	A0A0C5FKH5,A0A1D8G0X9,A0A7T4PBK0	5	5
Strep_C175092	Strep_C175092A0	1	0.007142857142857143	A0A6G9GSN8	A0A6G9GSN8		1	1
Strep_C175093	Strep_C175093A0	1	0.007142857142857143	A0A6G9GVN7	A0A6G9GVN7		1	1
Strep_C175094	Strep_C175094A0	1	0.007142857142857143	A0A6G9GYN4	A0A6G9GYN4		1	1
Strep_C175095	Strep_C175095A0	1	0.007142857142857143	A0A6G9H383	A0A6G9H383		1	1
Strep_C175096	Strep_C175096A0	1	0.007142857142857143	A0A6G9H8W1	A0A6G9H8W1		1	1
Strep_C175097	Strep_C175097A0	1	0.007142857142857143	A0A6M4PEI2	A0A6M4PEI2		1	1
Strep_C175098	Strep_C175098A0	1	0.007142857142857143	A0A6H0D3F3	A0A6M4PT17	A0A3G2JLV3	3	3
Strep_C175099	Strep_C175099A0	1	0.007142857142857143	A0A6M4WFQ7	A0A6M4WFQ7		1	1
Strep_C1751	Strep_C1751A0	1	0.007142857142857143	A0A222SNM4	A0A222SNM4		1	1
Strep_C17510	Strep_C17510A0	1	0.007142857142857143	A0A2N9BM88	A0A2N9BM88		1	1
Strep_C175100	Strep_C175100A0	1	0.007142857142857143	A0A5J6I216	A0A6M4WGE5	A0A7L4XTP8,A0A6G9FPT8	4	4
Strep_C175101	Strep_C175101A0	1	0.007142857142857143	A0A6M4WHD8	A0A6M4WHD8		1	1
Strep_C175102	Strep_C175102A0	1	0.007142857142857143	A0A2R4JL05	A0A6M4WQI1		2	2
Strep_C175103	Strep_C175103A0	1	0.007142857142857143	A0A1B1ASU8	A0A6M4WUM7	A0A2R4JFP5,A0A2U9P7X9,A0A2Z5K822	9	9
Strep_C175104	Strep_C175104A0	1	0.007142857142857143	A0A6M4WWP1	A0A6M4WWP1		1	1
Strep_C175105	Strep_C175105A0	1	0.007142857142857143	D7C0Y3	A0A7H8IE70	A0A1W7CTP7,A0A1H4VMG9,A0A222T3I7	7	7
Strep_C175106	Strep_C175106A0	1	0.007142857142857143	A0A7H8INJ0	A0A7H8INJ0		1	1
Strep_C175107	Strep_C175107A0	1	0.007142857142857143	A0A7H8IPM3	A0A7H8IPM3		1	1
Strep_C175108	Strep_C175108A0	1	0.007142857142857143	A0A7H8IS47	A0A7H8IS47	A0A7L5SSD6	2	2
Strep_C175109	Strep_C175109A0	1	0.007142857142857143	A0A7H8IWF0	A0A7H8IWF0		1	1
Strep_C17511	Strep_C17511A0	1	0.007142857142857143	A0A2R4K1X2	A0A2R4K1X2		1	1
Strep_C175110	Strep_C175110A0	1	0.007142857142857143	A0A7H8N340	A0A7H8N340		1	1
Strep_C175111	Strep_C175111A0	1	0.007142857142857143	A0A7H8N3H9	A0A7H8N3H9		1	1
Strep_C175112	Strep_C175112A0	1	0.007142857142857143	A0A3S8X563	A0A7H8N642		2	2
Strep_C175113	Strep_C175113A0	1	0.007142857142857143	A0A7H8N9K1	A0A7H8NBV0		2	1
Strep_C175114	Strep_C175114A0	1	0.007142857142857143	A0A7H8NCN8	A0A7H8NCN8		1	1
Strep_C175115	Strep_C175115A0	1	0.007142857142857143	A0A0F7N7B8	A0A7H8NCZ6	A0A3S8VQU7	3	3
Strep_C175116	Strep_C175116A0	1	0.007142857142857143	A0A6N9VD85	A0A6N9VD85		1	1
Strep_C175117	Strep_C175117A0	1	0.007142857142857143	A0A5B7V880	A0A7H8T532		2	2
Strep_C175118	Strep_C175118A0	1	0.007142857142857143	A0A6G5R8P3	A0A7H8T651	A0A7G1NTX8	3	3
Strep_C175119	Strep_C175119A0	1	0.007142857142857143	A0A143C1T3	A0A7H8T836	A0A4P6TW60,A0A6G5RFE3	4	4
Strep_C17512	Strep_C17512A0	1	0.007142857142857143	A0A2R4TAV4	A0A2R4TAV4		1	1
Strep_C175120	Strep_C175120A0	1	0.007142857142857143	A0A7H8TKP2	A0A7H8TKP2		1	1
Strep_C175121	Strep_C175121A0	1	0.007142857142857143	A0A7I0NSZ7	A0A7I0NSZ7		1	1
Strep_C175122	Strep_C175122A0	1	0.007142857142857143	A0A7L5SP86	A0A7L5SP86		1	1
Strep_C175123	Strep_C175123A0	1	0.007142857142857143	G2P0V5	A0A7L5SUS0	A0A1H4NVM2,A0A222SW95,A0A7H8IPY1	5	5
Strep_C175124	Strep_C175124A0	1	0.007142857142857143	A0A7L5T424	A0A7L5T424		1	1
Strep_C175125	Strep_C175125A0	1	0.007142857142857143	A0A7L5T5J0	A0A7L5T5J0		1	1
Strep_C175126	Strep_C175126A0	1	0.007142857142857143	A0A7H8JNH8	A0A7H8JNH8		1	1
Strep_C175127	Strep_C175127A0	1	0.007142857142857143	A0A7H8JVU4	A0A7H8JVU4		1	1
Strep_C175128	Strep_C175128A0	1	0.007142857142857143	A0A7H8JWP8	A0A7H8JWP8		1	1
Strep_C175129	Strep_C175129A0	1	0.007142857142857143	A0A7H8K293	A0A7H8K293		1	1
Strep_C17513	Strep_C17513A0	1	0.007142857142857143	A0A1U9QUA3	A0A2S1SVI1	A0A7T1T6I1	3	3
Strep_C175130	Strep_C175130A0	1	0.007142857142857143	B1VSL7	A0A7H8ZIP0	N0D6Z5,A0A0U3KXK3,A0A1L6PD32	9	9
Strep_C175131	Strep_C175131A0	1	0.007142857142857143	A0A3Q9C2T7	A0A7H8ZKV3	A0A7G7BPI8	3	3
Strep_C175132	Strep_C175132A0	1	0.007142857142857143	A0A7H8ZPD8	A0A7H8ZPD8		1	1
Strep_C175133	Strep_C175133A0	1	0.007142857142857143	A0A0F7FSY9	A0A1I6RLF8		2	2
Strep_C175134	Strep_C175134A0	1	0.007142857142857143	A0A7H8GTU4	A0A7H8GTU4		1	1
Strep_C175135	Strep_C175135A0	1	0.007142857142857143	A0A7H8H2H3	A0A7H8H2H3		1	1
Strep_C175136	Strep_C175136A0	1	0.007142857142857143	A0A7H8H3F5	A0A7H8H3F5		1	1
Strep_C175137	Strep_C175137A0	1	0.007142857142857143	A0A7H8H4E5	A0A7H8H4E5		1	1
Strep_C175138	Strep_C175138A0	1	0.007142857142857143	A0A1U9R3Z0	A0A7H8H5F4		2	2
Strep_C175139	Strep_C175139A0	1	0.007142857142857143	A0A7H8H8R6	A0A7H8H8R6		1	1
Strep_C17514	Strep_C17514A0	1	0.007142857142857143	A0A0U3NSR5	A0A2Z4J3I9	A0A1A9IVD2,A0A3Q9KQW6,A0A3Q9BYR1	9	9
Strep_C175140	Strep_C175140A0	1	0.007142857142857143	A0A0F7FVX8	A0A7H8HAP1		2	2
Strep_C175141	Strep_C175141A0	1	0.007142857142857143	A0A7G7BHJ9	A0A7G7BHJ9		1	1
Strep_C175142	Strep_C175142A0	1	0.007142857142857143	A0A7G7BIY8	A0A7G7BIY8		1	1
Strep_C175143	Strep_C175143A0	1	0.007142857142857143	A0A1U9QWN8	A0A7G7BPT6	A0A6C0Q144	3	3
Strep_C175144	Strep_C175144A0	1	0.007142857142857143	A0A7L7M5D7	A0A7L7M5D7		1	1
Strep_C175145	Strep_C175145A0	1	0.007142857142857143	A0A7L7M5E6	A0A7L7M5E6		1	1
Strep_C175146	Strep_C175146A0	1	0.007142857142857143	A0A7L7M5M4	A0A7L7M5M4		1	1
Strep_C175147	Strep_C175147A0	1	0.007142857142857143	A0A7L7MGD5	A0A7L7MGD5		1	1
Strep_C175148	Strep_C175148A0	1	0.007142857142857143	A0A7L7MI91	A0A7L7MI91		1	1
Strep_C175149	Strep_C175149A0	1	0.007142857142857143	A0A7G6XIT3	A0A7G6XIT3		1	1
Strep_C17515	Strep_C17515A0	1	0.007142857142857143	A0A345HKJ2	A0A345HKJ2		1	1
Strep_C175150	Strep_C175150A0	1	0.007142857142857143	A0A1L7G9S8	A0A7G6XS64	A0A1V0RAL1	3	3
Strep_C175151	Strep_C175151A0	1	0.007142857142857143	A0A7G6XV25	A0A7G6XV25		1	1
Strep_C175152	Strep_C175152A0	1	0.007142857142857143	A0A7H0I702	A0A7H0I702		1	1
Strep_C175153	Strep_C175153A0	1	0.007142857142857143	A0A7H0II35	A0A7H0II35		1	1
Strep_C175154	Strep_C175154A0	1	0.007142857142857143	A0A089XBT5	A0A7H0II40		2	2
Strep_C175155	Strep_C175155A0	1	0.007142857142857143	A0A7H0IJ85	A0A7H0IJ85		1	1
Strep_C175156	Strep_C175156A0	1	0.007142857142857143	A0A7H0IQD5	A0A7H0IQD5		1	1
Strep_C175157	Strep_C175157A0	1	0.007142857142857143	A0A7H0HLQ4	A0A7H0HLQ4		1	1
Strep_C175158	Strep_C175158A0	1	0.007142857142857143	A0A7H0HM88	A0A7H0HM88		1	1
Strep_C175159	Strep_C175159A0	1	0.007142857142857143	A0A7H0HVP6	A0A7H0HVP6		1	1
Strep_C17516	Strep_C17516A0	1	0.007142857142857143	A0A385DJQ6	A0A385DJQ6		1	1
Strep_C175160	Strep_C175160A0	1	0.007142857142857143	A0A7H0I5E7	A0A7H0I5E7		1	1
Strep_C175161	Strep_C175161A0	1	0.007142857142857143	A0A7G1NC68	A0A7G1NC68		1	1
Strep_C175162	Strep_C175162A0	1	0.007142857142857143	A0A7G1NNM0	A0A7G1NNM0		1	1
Strep_C175163	Strep_C175163A0	1	0.007142857142857143	A0A7H1PRQ7	A0A7H1PRQ7		1	1
Strep_C175164	Strep_C175164A0	1	0.007142857142857143	A0A7H1Q3I1	A0A7H1Q3I1		1	1
Strep_C175165	Strep_C175165A0	1	0.007142857142857143	A0A7H1B1C2	A0A7H1B1C2		1	1
Strep_C175166	Strep_C175166A0	1	0.007142857142857143	A0A7H1B503	A0A7H1B503		1	1
Strep_C175167	Strep_C175167A0	1	0.007142857142857143	A0A7H1BL42	A0A7H1BL42		1	1
Strep_C175168	Strep_C175168A0	1	0.007142857142857143	A0A7H1BLB4	A0A7H1BLB4		1	1
Strep_C175169	Strep_C175169A0	1	0.007142857142857143	A0A7G1NRR7	A0A7G1NRR7		1	1
Strep_C17517	Strep_C17517A0	1	0.007142857142857143	A0A2K9F2L8	A0A2K9F2L8	A0A3S8W250	2	2
Strep_C175170	Strep_C175170A0	1	0.007142857142857143	A0A7G1NUM2	A0A7G1NUM2		1	1
Strep_C175171	Strep_C175171A0	1	0.007142857142857143	A0A7G1NW31	A0A7G1NW31		1	1
Strep_C175172	Strep_C175172A0	1	0.007142857142857143	A0A7G1P4N8	A0A7G1P4N8		1	1
Strep_C175173	Strep_C175173A0	1	0.007142857142857143	A0A7G1P5M0	A0A7G1P5M0		1	1
Strep_C175174	Strep_C175174A0	1	0.007142857142857143	A0A7G1PBX9	A0A7G1PBX9		1	1
Strep_C175175	Strep_C175175A0	1	0.007142857142857143	A0A7M2T1N6	A0A7M2T1N6		1	1
Strep_C175176	Strep_C175176A0	1	0.007142857142857143	A0A7M2T3H8	A0A7M2T3H8		1	1
Strep_C175177	Strep_C175177A0	1	0.007142857142857143	A0A7M2T4U9	A0A7M2T4U9		1	1
Strep_C175178	Strep_C175178A0	1	0.007142857142857143	A0A7M2T7V6	A0A7M2T7V6		1	1
Strep_C175179	Strep_C175179A0	1	0.007142857142857143	A0A7M2T983	A0A7M2T983		1	1
Strep_C17518	Strep_C17518A0	1	0.007142857142857143	A0A5P2XEH2	A0A5P2XEH2		1	1
Strep_C175180	Strep_C175180A0	1	0.007142857142857143	A0A3Q8VZB1	A0A7M2TAL5		2	2
Strep_C175181	Strep_C175181A0	1	0.007142857142857143	A0A7M2TGQ7	A0A7M2TGQ7		1	1
Strep_C175182	Strep_C175182A2	2	0.014285714285714285	A0A1W5Z0E9	A0A7M2TGT1	G2NGJ2,N0D0Y7,A0A0N6ZKW3	7	8
Strep_C175183	Strep_C175183A0	1	0.007142857142857143	A0A7M2THN6	A0A7M2THN6		1	1
Strep_C175184	Strep_C175184A0	1	0.007142857142857143	A0A7M2SD65	A0A7M2SD65		1	1
Strep_C175185	Strep_C175185A0	1	0.007142857142857143	A0A7M2SDR5	A0A7M2SDR5		1	1
Strep_C175186	Strep_C175186A0	1	0.007142857142857143	A0A7M2SZB3	A0A7M2SZB3		1	1
Strep_C175187	Strep_C175187A0	1	0.007142857142857143	A0A7M2T0C1	A0A7M2T0C1		1	1
Strep_C175188	Strep_C175188A0	1	0.007142857142857143	A0A7T1T3B5	A0A7T1T3B5		1	1
Strep_C175189	Strep_C175189A0	1	0.007142857142857143	A0A7T1T4B8	A0A7T1T4B8		1	1
Strep_C17519	Strep_C17519A0	1	0.007142857142857143	A0A7H0NTN4	A0A7H0NTN4		1	1
Strep_C175190	Strep_C175190A0	1	0.007142857142857143	A0A2S2GHL3	A0A7T1T9F2	A0A2Z5JC62,A0A7G7BVQ9	4	4
Strep_C175191	Strep_C175191A0	1	0.007142857142857143	A0A7T1TAF6	A0A7T1TAF6		1	1
Strep_C175192	Strep_C175192A0	1	0.007142857142857143	A0A7T1WUR0	A0A7T1WUR0		1	1
Strep_C175193	Strep_C175193A1	2	0.014285714285714285	N0CQN6	A0A7R8NED3	B1VMW1,A0A0M5J5S7,A0A0U3B2Y9	9	10
Strep_C175194	Strep_C175194A0	1	0.007142857142857143	A0A7R8NGI3	A0A7R8NGI3		1	1
Strep_C175195	Strep_C175195A0	1	0.007142857142857143	A0A7R8NV05	A0A7R8NV05		1	1
Strep_C175196	Strep_C175196A0	1	0.007142857142857143	A0A7R8NXN2	A0A7R8NXN2		1	1
Strep_C175197	Strep_C175197A0	1	0.007142857142857143	A0A7R8P192	A0A7R8P192		1	1
Strep_C175198	Strep_C175198A0	1	0.007142857142857143	A0A7R8P5K9	A0A7R8P5K9		1	1
Strep_C175199	Strep_C175199A0	1	0.007142857142857143	A0A7R8P7E9	A0A7R8P7E9		1	1
Strep_C1752	Strep_C1752A0	1	0.007142857142857143	A0A3S9PSB4	A0A3S9PSB4		1	1
Strep_C17520	Strep_C17520A0	1	0.007142857142857143	A0A3Q9KY55	A0A3Q9KY55		1	1
Strep_C175200	Strep_C175200A0	1	0.007142857142857143	A0A7R8RT37	A0A7R8RT37		1	1
Strep_C175201	Strep_C175201A0	1	0.007142857142857143	Q82LJ8	A0A7T7KV78	A0A0K2B1H6,A0A6M4WWN6,A0A7M2T545	13	13
Strep_C175202	Strep_C175202A0	1	0.007142857142857143	A0A1Z1W540	A0A7T7L2D9		2	2
Strep_C175203	Strep_C175203A0	1	0.007142857142857143	A0A5P8KAK8	A0A7T7L5B3		2	2
Strep_C175204	Strep_C175204A0	1	0.007142857142857143	A0A7T7L6X3	A0A7T7L6X3		1	1
Strep_C175205	Strep_C175205A0	1	0.007142857142857143	A0A7T7RDW3	A0A7T7RDW3		1	1
Strep_C175206	Strep_C175206A0	1	0.007142857142857143	A0A7T7RFV7	A0A7T7RFV7		1	1
Strep_C175207	Strep_C175207A0	1	0.007142857142857143	A0A7T4PBV5	A0A7T4PBV5		1	1
Strep_C175208	Strep_C175208A0	1	0.007142857142857143	A0A7H8NIA9	A0A7T4PCV0		2	2
Strep_C175209	Strep_C175209A0	1	0.007142857142857143	D7BSJ6	D7BSJ6		1	1
Strep_C17521	Strep_C17521A0	1	0.007142857142857143	A0A3G4W7C7	A0A3G4W7C7		1	1
Strep_C175210	Strep_C175210A0	1	0.007142857142857143	D7BUH5	D7BUH5	A0A6G5R9E6	2	2
Strep_C175211	Strep_C175211A0	1	0.007142857142857143	D7BW20	D7BW20		1	1
Strep_C175212	Strep_C175212A0	1	0.007142857142857143	D7C0E8	D7C0E8		1	1
Strep_C175213	Strep_C175213A0	1	0.007142857142857143	D7C1U1	D7C1U1		1	1
Strep_C175214	Strep_C175214A0	1	0.007142857142857143	D7CDC2	D7CDC2	G2P3E0,A0A1H4X1K2,A0A222TD46	6	6
Strep_C175215	Strep_C175215A0	1	0.007142857142857143	D7CE29	D7CE29		1	1
Strep_C175216	Strep_C175216A0	1	0.007142857142857143	Q825K7	Q825K7		1	1
Strep_C175217	Strep_C175217A0	1	0.007142857142857143	Q82H02	Q82H02		1	1
Strep_C175218	Strep_C175218A0	1	0.007142857142857143	Q82NV9	Q82NV9		1	1
Strep_C175219	Strep_C175219A0	1	0.007142857142857143	Q82PX8	Q82PX8		1	1
Strep_C17522	Strep_C17522A0	1	0.007142857142857143	A0A8B1NJ70	A0A451EVT1	A0A0A8EJP8,A0A1D7VSV9,A0A1W5XTA6	7	7
Strep_C175220	Strep_C175220A0	1	0.007142857142857143	Q82QG6	Q82QG6	A0A6I6WQT7	2	2
Strep_C175221	Strep_C175221A0	1	0.007142857142857143	G2NKA8	G2NKA8	A0A5Q0L6H8	2	2
Strep_C175222	Strep_C175222A2	2	0.014285714285714285	N0D1L9	G2NLP3	A0A7H8ZTC1,A0A1V0UEB7,B1VKS1	13	15
Strep_C175223	Strep_C175223A0	1	0.007142857142857143	G2NQS8	G2NQS8		1	1
Strep_C175224	Strep_C175224A0	1	0.007142857142857143	G2NS50	G2NS50	A0A191V7Q9,A0A5B7ULG1,A0A5P2X646	6	6
Strep_C175225	Strep_C175225A0	1	0.007142857142857143	C9YV33	C9YV33	A0A5P8K5B2	2	2
Strep_C175226	Strep_C175226A0	1	0.007142857142857143	C9Z971	C9Z971		1	1
Strep_C175227	Strep_C175227A0	1	0.007142857142857143	B1VL20	B1VL20		1	1
Strep_C175228	Strep_C175228A0	1	0.007142857142857143	B1VMZ5	B1VMZ5		1	1
Strep_C175229	Strep_C175229A0	1	0.007142857142857143	G2N9Z4	B1VPI4	A0A6C0QA64,A0A7G1N784,L8EXU1	12	12
Strep_C17523	Strep_C17523A0	1	0.007142857142857143	A0A0F7N8F0	A0A3Q8URN7	A0A2K9ETI6	3	3
Strep_C175230	Strep_C175230A0	1	0.007142857142857143	B1W2C8	B1W2C8	A0A7H0NHQ7	2	2
Strep_C175231	Strep_C175231A0	1	0.007142857142857143	B1W484	B1W484		1	1
Strep_C175232	Strep_C175232A16	2	0.014285714285714285	A0A7H9A1J9	B1W4H2	D7C9S0,A0A0N6ZS58,A0A143CBV8	49	49
Strep_C175233	Strep_C175233A0	1	0.007142857142857143	A0A7G3U9I6	A0A7G3U9I6		1	1
Strep_C175234	Strep_C175234A0	1	0.007142857142857143	I2MSZ6	I2MSZ6	A0A222TCM5	2	2
Strep_C175235	Strep_C175235A0	1	0.007142857142857143	I2N0D5	I2N0D5		1	1
Strep_C175236	Strep_C175236A0	1	0.007142857142857143	I2N5D4	I2N5D4		1	1
Strep_C175237	Strep_C175237A0	1	0.007142857142857143	D7C820	G2NUJ4	A0A1H5BZR2,A0A222SNJ6,A0A5R9M0L5	8	8
Strep_C175238	Strep_C175238A0	1	0.007142857142857143	G2NY77	G2NY77	J2K9A8,A0A1B1MBD0,A0A1D7VNU6	8	8
Strep_C175239	Strep_C175239A0	1	0.007142857142857143	G2NYS5	G2NYS5	A0A222T3R0	2	2
Strep_C17524	Strep_C17524A0	1	0.007142857142857143	A0A4P6U033	A0A4P6U033		1	1
Strep_C175240	Strep_C175240A0	1	0.007142857142857143	D7BXN0	G2P409	A0A1H5BRV5,A0A222TAL5,A0A7L5T5N8	5	5
Strep_C175241	Strep_C175241A0	1	0.007142857142857143	A0A8B1P624	A0A8B1P624		1	1
Strep_C175242	Strep_C175242A0	1	0.007142857142857143	J1RE46	J1RE46		1	1
Strep_C175243	Strep_C175243A0	1	0.007142857142857143	J1ZYZ0	J1ZYZ0		1	1
Strep_C175244	Strep_C175244A0	1	0.007142857142857143	J2JU99	J2JU99		1	1
Strep_C175245	Strep_C175245A0	1	0.007142857142857143	J2JXM2	J2JXM2	A0A1B1MDS3,A0A7M2T0W6	3	3
Strep_C175246	Strep_C175246A0	1	0.007142857142857143	A0A8A1UF94	A0A8A1UF94		1	1
Strep_C175247	Strep_C175247A0	1	0.007142857142857143	A0A8A1URH5	A0A8A1URH5		1	1
Strep_C175248	Strep_C175248A0	1	0.007142857142857143	A0A8A1UX47	A0A8A1UX47		1	1
Strep_C175249	Strep_C175249A0	1	0.007142857142857143	A0A8A1UZM1	A0A8A1UZM1		1	1
Strep_C17525	Strep_C17525A0	1	0.007142857142857143	A0A5R9LX97	A0A5R9LX97		1	1
Strep_C175250	Strep_C175250A0	1	0.007142857142857143	A0A8A1V2Z7	A0A8A1V2Z7		1	1
Strep_C175251	Strep_C175251A0	1	0.007142857142857143	L8EJC2	L8EJC2		1	1
Strep_C175252	Strep_C175252A0	1	0.007142857142857143	L8ELP7	L8ELP7		1	1
Strep_C175253	Strep_C175253A0	1	0.007142857142857143	L8EMR9	L8EMR9		1	1
Strep_C175254	Strep_C175254A0	1	0.007142857142857143	L8EWZ3	L8EWZ3		1	1
Strep_C175255	Strep_C175255A0	1	0.007142857142857143	L8EY89	L8EY89		1	1
Strep_C175256	Strep_C175256A0	1	0.007142857142857143	L8EYC1	L8EYC1		1	1
Strep_C175257	Strep_C175257A0	1	0.007142857142857143	N0CL94	N0CL94	A0A7G7BW09	2	2
Strep_C175258	Strep_C175258A0	1	0.007142857142857143	N0CTQ4	N0CTQ4		1	1
Strep_C175259	Strep_C175259A0	1	0.007142857142857143	N0CV75	N0CV75		1	1
Strep_C17526	Strep_C17526A0	1	0.007142857142857143	A0A5R9LR20	A0A5R9LR20		1	1
Strep_C175260	Strep_C175260A0	1	0.007142857142857143	S5UPV3	S5UPV3	A0A2R4JSX1,A0A6I6NFY1	3	3
Strep_C175261	Strep_C175261A0	1	0.007142857142857143	S5UQH4	S5UQH4		1	1
Strep_C175262	Strep_C175262A0	1	0.007142857142857143	S5URM5	S5URM5	A0A6H0CMF5	2	2
Strep_C175263	Strep_C175263A0	1	0.007142857142857143	S5UVJ3	S5UVJ3	A0A221NXC0,A0A2R4JLN5,A0A2U9P2K4	29	29
Strep_C175264	Strep_C175264A0	1	0.007142857142857143	S5UVS0	S5UVS0		1	1
Strep_C175265	Strep_C175265A0	1	0.007142857142857143	S5VM84	S5VM84		1	1
Strep_C175266	Strep_C175266A0	1	0.007142857142857143	A0A089WXC0	A0A089WXC0		1	1
Strep_C175267	Strep_C175267A0	1	0.007142857142857143	A0A089X3C2	A0A089X3C2		1	1
Strep_C175268	Strep_C175268A0	1	0.007142857142857143	A0A089XEX8	A0A089XEX8		1	1
Strep_C175269	Strep_C175269A0	1	0.007142857142857143	A0A0A8EWG1	A0A0A8EWG1		1	1
Strep_C17527	Strep_C17527A0	1	0.007142857142857143	Q81ZX9	A0A5B8IHS6	N0CS36,A0A2Z5JEX8,A0A3Q8VX36	19	19
Strep_C175270	Strep_C175270A0	1	0.007142857142857143	A0A0A8ED56	A0A0A8ED56	A0A6I6WIV1,A0A6I6S7Q1	3	3
Strep_C175271	Strep_C175271A0	1	0.007142857142857143	A0A0A8EDS4	A0A0A8EDS4		1	1
Strep_C175272	Strep_C175272A0	1	0.007142857142857143	A0A0A8EED9	A0A0A8EED9		1	1
Strep_C175273	Strep_C175273A0	1	0.007142857142857143	A0A0A8EFR4	A0A0A8EFR4		1	1
Strep_C175274	Strep_C175274A0	1	0.007142857142857143	A0A0A8EL65	A0A0A8EL65	A0A6I6S7I7	2	2
Strep_C175275	Strep_C175275A0	1	0.007142857142857143	A0A0A8EV50	A0A0A8EV50		1	1
Strep_C175276	Strep_C175276A0	1	0.007142857142857143	A0A0A8EVC4	A0A0A8EVC4		1	1
Strep_C175277	Strep_C175277A0	1	0.007142857142857143	A0A0A8EXG0	A0A0A8EXG0		1	1
Strep_C175278	Strep_C175278A0	1	0.007142857142857143	A0A0A8EY28	A0A0A8EY28		1	1
Strep_C175279	Strep_C175279A0	1	0.007142857142857143	A0A0A8EZB8	A0A0A8EZB8		1	1
Strep_C17528	Strep_C17528A0	1	0.007142857142857143	A0A5P2DCD5	A0A5P2DCD5		1	1
Strep_C175280	Strep_C175280A0	1	0.007142857142857143	A0A0A8F3J9	A0A0A8F3J9		1	1
Strep_C175281	Strep_C175281A0	1	0.007142857142857143	A0A221P3D1	A0A221P3D1		1	1
Strep_C175282	Strep_C175282A0	1	0.007142857142857143	A0A221P7S8	A0A221P7S8	A0A5J6JI75	2	2
Strep_C175283	Strep_C175283A0	1	0.007142857142857143	A0A0B5HQR3	A0A0B5HQR3	A0A5P2AZF3,A0A7L4XXK9	3	3
Strep_C175284	Strep_C175284A0	1	0.007142857142857143	A0A0B5HS45	A0A0B5HS45		1	1
