gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene
Strep_C22599	Strep_C22599A3	2	0.2222222222222222	WP_003972014.1	WP_328837993.1	WP_060886596.1,WP_328838006.1,WP_192365979.1	12	8
Strep_C22602	Strep_C22602A3	2	0.2222222222222222	WP_003977591.1	WP_328840394.1	WP_045562372.1,WP_150469873.1,WP_003946821.1	7	9
Strep_C22610	Strep_C22610A2	2	0.2222222222222222	WP_003972862.1	WP_190046453.1	WP_037701048.1,WP_045559956.1,WP_037724546.1	7	8
Strep_C22613	Strep_C22613A0	1	0.1111111111111111	WP_086749586.1	WP_365279245.1	WP_003977607.1,WP_045555621.1,WP_011027656.1	8	8
Strep_C22643	Strep_C22643A3	2	0.2222222222222222	WP_003975271.1	WP_078853486.1	WP_046709565.1,WP_150472022.1,WP_003949200.1	7	9
Strep_C22666	Strep_C22666A3	2	0.2222222222222222	WP_003977923.1	WP_010357198.1	WP_037698840.1,WP_369279985.1,WP_003946732.1	8	9
Strep_C22671	Strep_C22671A0	4	0.4444444444444444	WP_005481264.1	WP_005481264.1	WP_003974303.1,WP_030788318.1,WP_003948651.1	5	9
Strep_C22672	Strep_C22672A3	2	0.2222222222222222	WP_003974936.1	WP_037689449.1	WP_086768348.1,WP_003949489.1,WP_045558406.1	8	9
Strep_C22681	Strep_C22681A0	1	0.1111111111111111	WP_328840627.1	WP_328840627.1	WP_369277620.1,WP_003977682.1,WP_045560314.1	8	8
Strep_C22752	Strep_C22752A3	2	0.2222222222222222	WP_003975355.1	WP_037702595.1	WP_369278919.1,WP_003949628.1,WP_045563031.1	8	9
Strep_C22754	Strep_C22754A3	2	0.2222222222222222	WP_003975361.1	WP_319761744.1	WP_086770115.1,WP_003949634.1,WP_045563035.1	8	9
Strep_C22760	Strep_C22760A0	1	0.1111111111111111	WP_328838952.1	WP_328838952.1	WP_086770360.1,WP_003950573.1,WP_003975909.1	9	9
Strep_C22761	Strep_C22761A2	2	0.2222222222222222	WP_003976618.1	WP_328839657.1	WP_150470625.1,WP_045555411.1,WP_013004244.1	7	8
Strep_C228	Strep_C228A0	1	0.1111111111111111	WP_328842359.1	WP_015508038.1	WP_369278007.1,WP_016325989.1,WP_237314304.1	9	9
Strep_C22825	Strep_C22825A0	1	0.1111111111111111	WP_328838176.1	WP_010354095.1	WP_369278772.1,WP_003975019.1,WP_045558812.1	8	8
Strep_C22843	Strep_C22843A2	2	0.2222222222222222	WP_016327504.1	WP_328836624.1	WP_045562123.1,WP_086770846.1,WP_247246674.1	6	8
Strep_C22850	Strep_C22850A2	2	0.2222222222222222	WP_003973155.1	WP_086772090.1	WP_037700789.1,WP_193381266.1,WP_013000215.1	7	8
Strep_C22881	Strep_C22881A0	1	0.1111111111111111	WP_328835955.1	WP_003977950.1	WP_086765997.1,WP_003946715.1,WP_093788569.1	9	9
Strep_C22884	Strep_C22884A2	2	0.2222222222222222	WP_011029526.1	WP_045555984.1	WP_037688463.1,WP_365276754.1,WP_013002643.1	7	8
Strep_C22899	Strep_C22899A0	1	0.1111111111111111	WP_037696112.1	WP_013000363.1	WP_150472986.1,WP_016327382.1,WP_045561419.1	8	8
Strep_C2291	Strep_C2291A3	2	0.2222222222222222	WP_003976340.1	WP_328839347.1	WP_150470864.1,WP_015507929.1,WP_093789190.1	8	9
Strep_C22919	Strep_C22919A3	2	0.2222222222222222	WP_003977127.1	WP_037701959.1	WP_045557029.1,WP_150470220.1,WP_003947265.1	7	9
Strep_C22957	Strep_C22957A2	2	0.2222222222222222	WP_003977282.1	WP_003977282.1	WP_328840189.1,WP_086771704.1,WP_045557365.1	7	8
Strep_C2299	Strep_C2299A0	1	0.1111111111111111	WP_328839700.1	WP_003947613.1	WP_365267681.1,WP_003976698.1,WP_237310612.1	9	9
Strep_C22990	Strep_C22990A3	2	0.2222222222222222	WP_003976435.1	WP_046706281.1	WP_266456186.1,WP_003947849.1,WP_045557931.1	8	9
Strep_C23003	Strep_C23003A3	2	0.2222222222222222	WP_003973287.1	WP_086766410.1	WP_046706238.1,WP_003951209.1,WP_045561365.1	8	9
Strep_C23036	Strep_C23036A3	2	0.2222222222222222	WP_003977367.1	WP_008406376.1	WP_045557267.1,WP_037701371.1,WP_073493514.1	7	9
Strep_C23089	Strep_C23089A0	2	0.2222222222222222	WP_005481206.1	WP_005481206.1	WP_003974249.1,WP_086767146.1,WP_003948624.1	7	9
Strep_C23095	Strep_C23095A3	2	0.2222222222222222	WP_003977532.1	WP_327347155.1	WP_150469904.1,WP_003946851.1,WP_045562410.1	8	9
Strep_C23110	Strep_C23110A2	2	0.2222222222222222	WP_003971883.1	WP_328841064.1	WP_150469324.1,WP_045555656.1,WP_013005894.1	7	8
Strep_C2312	Strep_C2312A0	1	0.1111111111111111	WP_037699712.1	WP_016326156.1	WP_150470865.1,WP_003947901.1,WP_093789189.1	9	9
Strep_C23141	Strep_C23141A2	2	0.2222222222222222	WP_003978301.1	WP_003978301.1	WP_086803649.1,WP_037698673.1,WP_086772682.1	6	8
Strep_C2317	Strep_C2317A0	1	0.1111111111111111	WP_328835722.1	WP_328835722.1	WP_369280138.1,WP_003971812.1,WP_093790945.1	8	8
Strep_C23177	Strep_C23177A3	2	0.2222222222222222	WP_003976686.1	WP_010350456.1	WP_037693456.1,WP_086768214.1,WP_003947624.1	8	9
Strep_C23179	Strep_C23179A4	2	0.2222222222222222	WP_045559433.1	WP_010354302.1	WP_319763111.1,WP_150472337.1,WP_003948670.1	8	9
Strep_C23190	Strep_C23190A3	2	0.2222222222222222	WP_003973622.1	WP_046705578.1	WP_045558927.1,WP_086770584.1,WP_003950885.1	7	9
Strep_C23205	Strep_C23205A2	2	0.2222222222222222	WP_003978086.1	WP_150473937.1	WP_060882489.1,WP_328835807.1,WP_012998818.1	6	8
Strep_C23258	Strep_C23258A3	2	0.2222222222222222	WP_003977512.1	WP_010354027.1	WP_045563209.1,WP_328842408.1,WP_086770477.1	7	9
Strep_C23265	Strep_C23265A3	2	0.2222222222222222	WP_003977435.1	WP_037701210.1	WP_045557329.1,WP_369277748.1,WP_003946938.1	7	9
Strep_C23353	Strep_C23353A3	2	0.2222222222222222	WP_003975023.1	WP_037689617.1	WP_045558490.1,WP_086767017.1,WP_003949404.1	7	9
Strep_C23354	Strep_C23354A3	2	0.2222222222222222	WP_003976226.1	WP_037703034.1	WP_150470947.1,WP_003948013.1,WP_045557513.1	8	9
Strep_C23357	Strep_C23357A5	2	0.2222222222222222	WP_003976571.1	WP_328834644.1	WP_328835001.1,WP_192365329.1,WP_010353126.1	12	9
Strep_C23365	Strep_C23365A2	2	0.2222222222222222	WP_003977090.1	WP_328840039.1	WP_086764716.1,WP_237310883.1,WP_013004764.1	7	8
Strep_C23372	Strep_C23372A0	2	0.2222222222222222	WP_005482911.1	WP_073491265.1	WP_003975006.1,WP_033530686.1,WP_086797650.1	6	8
Strep_C23421	Strep_C23421A0	2	0.2222222222222222	WP_013001400.1	WP_013001400.1	WP_003974239.1,WP_045559465.1,WP_150472372.1	6	9
Strep_C23423	Strep_C23423A3	2	0.2222222222222222	WP_003977077.1	WP_037702072.1	WP_086768906.1,WP_003947314.1,WP_045556976.1	8	9
Strep_C23424	Strep_C23424A3	2	0.2222222222222222	WP_003972496.1	WP_037703966.1	WP_045556573.1,WP_150473486.1,WP_003951907.1	7	9
Strep_C2346	Strep_C2346A0	1	0.1111111111111111	WP_328838515.1	WP_369280861.1	WP_003974602.1,WP_093789826.1,WP_011029618.1	8	8
Strep_C23505	Strep_C23505A0	2	0.2222222222222222	WP_013000629.1	WP_013000629.1	WP_003973598.1,WP_073499834.1,WP_003950906.1	7	9
Strep_C23507	Strep_C23507A3	2	0.2222222222222222	WP_019983923.1	WP_037701295.1	WP_033532524.1,WP_086765016.1,WP_008407389.1	7	9
Strep_C23557	Strep_C23557A0	2	0.2222222222222222	WP_020115348.1	WP_033527287.1	WP_007449195.1,WP_167396176.1,WP_010637639.1	6	9
Strep_C2356	Strep_C2356A3	2	0.2222222222222222	WP_003973866.1	WP_046704632.1	WP_033525542.1,WP_150472611.1,WP_003950643.1	7	9
Strep_C23576	Strep_C23576A3	2	0.2222222222222222	WP_003977425.1	WP_010360553.1	WP_328840281.1,WP_150469993.1,WP_003946949.1	8	9
Strep_C23579	Strep_C23579A2	2	0.2222222222222222	WP_030868025.1	WP_029183837.1	WP_037696611.1,WP_150472709.1,WP_045558997.1	7	8
Strep_C23582	Strep_C23582A3	2	0.2222222222222222	WP_003974055.1	WP_037694514.1	WP_045562870.1,WP_328735260.1,WP_003948359.1	7	9
Strep_C23583	Strep_C23583A1	4	0.4444444444444444	WP_010361140.1	WP_037699363.1	WP_003975746.1,WP_045558342.1,WP_011028745.1	6	8
Strep_C23584	Strep_C23584A2	2	0.2222222222222222	WP_003977672.1	WP_037705141.1	WP_086764408.1,WP_045560308.1,WP_013005406.1	7	8
Strep_C23585	Strep_C23585A3	2	0.2222222222222222	WP_003974639.1	WP_326581917.1	WP_045556052.1,WP_086769244.1,WP_003950034.1	7	9
Strep_C23622	Strep_C23622A3	2	0.2222222222222222	WP_045556590.1	WP_003972478.1	WP_037703990.1,WP_355910792.1,WP_011030969.1	7	8
Strep_C23625	Strep_C23625A2	2	0.2222222222222222	WP_003974697.1	WP_003974697.1	WP_045555993.1,WP_037688487.1,WP_365276692.1	6	8
Strep_C2365	Strep_C2365A2	2	0.2222222222222222	WP_003975983.1	WP_003975983.1	WP_045560575.1,WP_328839005.1,WP_369278353.1	6	8
Strep_C23667	Strep_C23667A3	2	0.2222222222222222	WP_003972203.1	WP_010356654.1	WP_045556836.1,WP_328836064.1,WP_073491709.1	7	9
Strep_C2367	Strep_C2367A0	1	0.1111111111111111	WP_328836229.1	WP_408995585.1	WP_369280713.1,WP_003972437.1,WP_193379877.1	9	8
Strep_C23676	Strep_C23676A3	2	0.2222222222222222	WP_003974315.1	WP_020132675.1	WP_033528316.1,WP_006383482.1,WP_003948662.1	7	9
Strep_C23677	Strep_C23677A3	2	0.2222222222222222	WP_003977336.1	WP_037701424.1	WP_045557246.1,WP_086769500.1,WP_003947033.1	7	9
Strep_C23682	Strep_C23682A0	1	0.1111111111111111	WP_328837262.1	WP_328837262.1	WP_086771330.1,WP_003949989.1,WP_003976344.1	9	9
Strep_C23706	Strep_C23706A4	2	0.2222222222222222	WP_045560658.1	WP_003950561.1	WP_060891463.1,WP_086770348.1,WP_003975898.1	8	9
Strep_C23708	Strep_C23708A4	2	0.2222222222222222	WP_033526924.1	WP_003951122.1	WP_037696010.1,WP_086769907.1,WP_003973402.1	8	9
Strep_C2371	Strep_C2371A5	2	0.2222222222222222	WP_003975268.1	WP_369277153.1	WP_037702846.1,WP_328836236.1,WP_086797037.1	14	9
Strep_C2373	Strep_C2373A3	2	0.2222222222222222	WP_003974233.1	WP_008407263.1	WP_328837410.1,WP_150472376.1,WP_045559471.1	8	9
Strep_C23747	Strep_C23747A2	2	0.2222222222222222	WP_003976464.1	WP_029183611.1	WP_037704509.1,WP_150470748.1,WP_060884886.1	7	8
Strep_C23757	Strep_C23757A3	2	0.2222222222222222	WP_003977025.1	WP_328839995.1	WP_086772528.1,WP_003947359.1,WP_045560780.1	8	9
Strep_C2380	Strep_C2380A3	2	0.2222222222222222	WP_011031376.1	WP_086801725.1	WP_328842065.1,WP_369280727.1,WP_003946759.1	8	9
Strep_C23818	Strep_C23818A0	1	0.1111111111111111	WP_037694028.1	WP_037694028.1	WP_150472338.1,WP_003948669.1,WP_003974326.1	9	9
Strep_C23819	Strep_C23819A4	3	0.3333333333333333	WP_012999567.1	WP_037704355.1	WP_003972448.1,WP_369279717.1,WP_003951937.1	6	9
Strep_C23821	Strep_C23821A2	2	0.2222222222222222	WP_030866702.1	WP_319692930.1	WP_190046484.1,WP_177261673.1,WP_037728091.1	7	8
Strep_C23847	Strep_C23847A2	2	0.2222222222222222	WP_003974118.1	WP_369279092.1	WP_328837339.1,WP_045559572.1,WP_013001286.1	7	8
Strep_C23854	Strep_C23854A0	1	0.1111111111111111	WP_328839310.1	WP_026048008.1	WP_150470896.1,WP_003976294.1,WP_045557456.1	9	9
Strep_C23869	Strep_C23869A2	2	0.2222222222222222	WP_003975781.1	WP_078853340.1	WP_319769294.1,WP_365280031.1,WP_013003118.1	7	8
Strep_C23888	Strep_C23888A3	2	0.2222222222222222	WP_030872956.1	WP_037728229.1	WP_328839962.1,WP_150470339.1,WP_015508074.1	8	9
Strep_C23906	Strep_C23906A0	1	0.1111111111111111	WP_037688582.1	WP_037688582.1	WP_369278678.1,WP_003949033.1,WP_003974788.1	9	9
Strep_C23994	Strep_C23994A3	2	0.2222222222222222	WP_003977690.1	WP_328840636.1	WP_369277614.1,WP_003952184.1,WP_045560323.1	8	9
Strep_C24007	Strep_C24007A3	2	0.2222222222222222	WP_003974171.1	WP_003948512.1	WP_037694310.1,WP_086767401.1,WP_045559529.1	8	9
Strep_C24012	Strep_C24012A3	2	0.2222222222222222	WP_003974119.1	WP_008405247.1	WP_037694386.1,WP_086765269.1,WP_045559571.1	8	9
Strep_C24058	Strep_C24058A0	5	0.5555555555555556	WP_004927269.1	WP_004927269.1	WP_003974260.1,WP_003948636.1,WP_010354233.1	4	9
Strep_C24059	Strep_C24059A3	2	0.2222222222222222	WP_003974265.1	WP_319763157.1	WP_045559454.1,WP_073491921.1,WP_003948641.1	7	9
Strep_C24060	Strep_C24060A0	1	0.1111111111111111	WP_319766817.1	WP_319766817.1	WP_150473800.1,WP_003948646.1,WP_003977881.1	9	9
Strep_C24133	Strep_C24133A3	2	0.2222222222222222	WP_003973766.1	WP_013000827.1	WP_045559053.1,WP_046706261.1,WP_086771645.1	7	9
Strep_C2415	Strep_C2415A3	2	0.2222222222222222	WP_016326188.1	WP_003947996.1	WP_328839266.1,WP_150470932.1,WP_045557501.1	8	9
Strep_C24162	Strep_C24162A2	2	0.2222222222222222	WP_003972274.1	WP_319764803.1	WP_045556786.1,WP_086771173.1,WP_012999230.1	6	8
Strep_C24174	Strep_C24174A0	1	0.1111111111111111	WP_328840348.1	WP_328840348.1	WP_150469912.1,WP_003946862.1,WP_003977526.1	9	9
Strep_C24203	Strep_C24203A0	1	0.1111111111111111	WP_037693850.1	WP_003974337.1	WP_086766198.1,WP_003948678.1,WP_045559412.1	9	9
Strep_C2422	Strep_C2422A0	1	0.1111111111111111	WP_328837380.1	WP_003948550.1	WP_150472397.1,WP_003974191.1,WP_237313357.1	9	9
Strep_C24238	Strep_C24238A0	7	0.7777777777777778	WP_004002642.1	WP_004002642.1	WP_003959770.1,WP_010351314.1	3	9
Strep_C24239	Strep_C24239A1	4	0.4444444444444444	WP_005479910.1	WP_005479603.1	WP_003993189.1,WP_003973453.1,WP_004983065.1	10	9
Strep_C24240	Strep_C24240A3	2	0.2222222222222222	WP_003973726.1	WP_037695150.1	WP_033525425.1,WP_019058277.1,WP_003950781.1	7	9
Strep_C24242	Strep_C24242A3	2	0.2222222222222222	WP_003976187.1	WP_037703078.1	WP_045557536.1,WP_369278256.1,WP_003948041.1	7	9
Strep_C24243	Strep_C24243A0	1	0.1111111111111111	WP_037703190.1	WP_037703190.1	WP_086765503.1,WP_016326249.1,WP_045557596.1	8	8
Strep_C24244	Strep_C24244A2	2	0.2222222222222222	WP_003975825.1	WP_037703658.1	WP_086772188.1,WP_045560721.1,WP_005486852.1	7	8
Strep_C24245	Strep_C24245A3	2	0.2222222222222222	WP_011028501.1	WP_046705065.1	WP_033526430.1,WP_150471055.1,WP_003948103.1	7	9
Strep_C24255	Strep_C24255A3	2	0.2222222222222222	WP_003975291.1	WP_328837786.1	WP_086772548.1,WP_003949174.1,WP_045558163.1	8	9
Strep_C24258	Strep_C24258A0	1	0.1111111111111111	WP_328837960.1	WP_328837960.1	WP_150469831.1,WP_003972162.1,WP_045558700.1	8	8
Strep_C24282	Strep_C24282A3	2	0.2222222222222222	WP_016325767.1	WP_003946961.1	WP_328840264.1,WP_150470015.1,WP_045557303.1	8	9
Strep_C24336	Strep_C24336A2	2	0.2222222222222222	WP_003971870.1	WP_037692160.1	WP_086768306.1,WP_045555625.1,WP_013005918.1	7	8
Strep_C24337	Strep_C24337A2	2	0.2222222222222222	WP_016327921.1	WP_319072460.1	WP_150469423.1,WP_193382005.1,WP_013005770.1	7	8
Strep_C2434	Strep_C2434A0	1	0.1111111111111111	WP_328837638.1	WP_231885071.1	WP_150472168.1,WP_003975436.1,WP_237313441.1	8	8
Strep_C24345	Strep_C24345A0	1	0.1111111111111111	WP_328837291.1	WP_328837291.1	WP_150472485.1,WP_003974063.1,WP_045562877.1	8	8
Strep_C24355	Strep_C24355A2	2	0.2222222222222222	WP_003975907.1	WP_150471242.1	WP_328838951.1,WP_045560651.1,WP_013003269.1	7	8
Strep_C24373	Strep_C24373A3	2	0.2222222222222222	WP_003973454.1	WP_003951073.1	WP_009314205.1,WP_037695902.1,WP_086767382.1	7	9
Strep_C24418	Strep_C24418A0	1	0.1111111111111111	WP_319766991.1	WP_319766991.1	WP_150473309.1,WP_003949595.1,WP_016328097.1	9	9
Strep_C24424	Strep_C24424A3	2	0.2222222222222222	WP_003972860.1	WP_328836558.1	WP_086772824.1,WP_008414158.1,WP_045559857.1	8	9
Strep_C24445	Strep_C24445A0	2	0.2222222222222222	WP_005481623.1	WP_003951348.1	WP_016327459.1,WP_369279477.1,WP_237313174.1	7	9
Strep_C24447	Strep_C24447A2	2	0.2222222222222222	WP_003972102.1	WP_003972102.1	WP_037695630.1,WP_150469464.1,WP_237311755.1	7	8
Strep_C24461	Strep_C24461A2	2	0.2222222222222222	WP_003974083.1	WP_045562890.1	WP_037694471.1,WP_369279106.1,WP_013001235.1	7	8
Strep_C2449	Strep_C2449A3	2	0.2222222222222222	WP_003976242.1	WP_003947997.1	WP_037699871.1,WP_150470933.1,WP_045557502.1	8	9
Strep_C24497	Strep_C24497A0	4	0.4444444444444444	WP_003956432.1	WP_003956432.1	WP_003948617.1,WP_010354218.1	3	9
Strep_C24509	Strep_C24509A3	2	0.2222222222222222	WP_003977708.1	WP_328840167.1	WP_150469711.1,WP_003947136.1,WP_045557164.1	8	9
Strep_C24512	Strep_C24512A3	2	0.2222222222222222	WP_003976954.1	WP_086770406.1	WP_033529158.1,WP_037691365.1,WP_003947422.1	7	9
Strep_C24575	Strep_C24575A3	2	0.2222222222222222	WP_003976663.1	WP_037693494.1	WP_086768178.1,WP_003947649.1,WP_045555370.1	8	9
Strep_C24576	Strep_C24576A2	2	0.2222222222222222	WP_003971678.1	WP_037705035.1	WP_045562285.1,WP_073497663.1,WP_037727590.1	6	8
Strep_C24646	Strep_C24646A0	1	0.1111111111111111	WP_005484824.1	WP_005484824.1	WP_086772043.1,WP_016327813.1,WP_045556695.1	8	8
Strep_C24647	Strep_C24647A3	2	0.2222222222222222	WP_003976661.1	WP_037693496.1	WP_045555372.1,WP_086768173.1,WP_003947651.1	7	9
Strep_C24649	Strep_C24649A2	2	0.2222222222222222	WP_003974010.1	WP_086753103.1	WP_365278175.1,WP_045563167.1,WP_013001179.1	7	8
Strep_C24650	Strep_C24650A4	3	0.3333333333333333	WP_013001411.1	WP_319763159.1	WP_003974254.1,WP_073491923.1,WP_003948629.1	6	9
Strep_C24661	Strep_C24661A3	2	0.2222222222222222	WP_003975235.1	WP_086770699.1	WP_045559305.1,WP_328837573.1,WP_003949283.1	7	9
Strep_C24706	Strep_C24706A2	2	0.2222222222222222	WP_011031553.1	WP_013005909.1	WP_328841084.1,WP_369277226.1,WP_237311898.1	7	8
Strep_C2472	Strep_C2472A3	2	0.2222222222222222	WP_003973484.1	WP_086022940.1	WP_328836882.1,WP_190046559.1,WP_003951027.1	8	9
Strep_C24723	Strep_C24723A0	2	0.2222222222222222	WP_005480378.1	WP_005480378.1	WP_003973716.1,WP_086771226.1,WP_003950798.1	7	9
Strep_C24724	Strep_C24724A3	2	0.2222222222222222	WP_003977426.1	WP_005485618.1	WP_086771010.1,WP_003946948.1,WP_045557320.1	8	9
Strep_C24734	Strep_C24734A2	2	0.2222222222222222	WP_016326109.1	WP_328839488.1	WP_266456113.1,WP_045557963.1,WP_013004086.1	7	8
Strep_C24742	Strep_C24742A2	2	0.2222222222222222	WP_046247739.1	WP_086769303.1	WP_328839013.1,WP_045560566.1,WP_013003355.1	7	8
Strep_C24812	Strep_C24812A2	2	0.2222222222222222	WP_003978389.1	WP_037692354.1	WP_369280434.1,WP_045555540.1,WP_013006025.1	7	8
Strep_C24813	Strep_C24813A3	2	0.2222222222222222	WP_003973607.1	WP_037695424.1	WP_005480204.1,WP_086773029.1,WP_003950896.1	10	9
Strep_C2482	Strep_C2482A0	1	0.1111111111111111	WP_328836259.1	WP_086770192.1	WP_003972481.1,WP_045556587.1,WP_011030966.1	8	8
Strep_C24821	Strep_C24821A3	2	0.2222222222222222	WP_003977738.1	WP_328840808.1	WP_369277536.1,WP_003952254.1,WP_045561727.1	8	9
Strep_C2490	Strep_C2490A0	1	0.1111111111111111	WP_328837611.1	WP_328837611.1	WP_150472200.1,WP_003948865.1,WP_003975489.1	9	9
Strep_C24981	Strep_C24981A3	2	0.2222222222222222	WP_003977226.1	WP_003947155.1	WP_045557148.1,WP_057580434.1,WP_073499619.1	7	9
Strep_C25024	Strep_C25024A2	2	0.2222222222222222	WP_016325234.1	WP_010354474.1	WP_045560154.1,WP_037698395.1,WP_190046534.1	6	8
Strep_C25036	Strep_C25036A4	3	0.3333333333333333	WP_005481210.1	WP_037694138.1	WP_003974252.1,WP_073491925.1,WP_003948627.1	6	9
Strep_C25045	Strep_C25045A3	2	0.2222222222222222	WP_003974310.1	WP_328837445.1	WP_086767463.1,WP_003948658.1,WP_045559440.1	8	9
Strep_C25048	Strep_C25048A3	2	0.2222222222222222	WP_003974650.1	WP_328838479.1	WP_045556039.1,WP_086766476.1,WP_003950021.1	7	9
Strep_C25055	Strep_C25055A3	2	0.2222222222222222	WP_003975744.1	WP_086771814.1	WP_046708395.1,WP_003950387.1,WP_045556324.1	8	9
Strep_C25081	Strep_C25081A3	2	0.2222222222222222	WP_173668708.1	WP_173668708.1	WP_328840295.1,WP_369277744.1,WP_015508198.1	8	9
Strep_C25110	Strep_C25110A4	3	0.3333333333333333	WP_005481202.1	WP_037694153.1	WP_003974244.1,WP_020132619.1,WP_003948618.1	6	9
Strep_C25113	Strep_C25113A0	2	0.2222222222222222	WP_078531457.1	WP_078531457.1	WP_003974113.1,WP_078853945.1,WP_086765252.1	6	9
Strep_C25114	Strep_C25114A3	2	0.2222222222222222	WP_003976823.1	WP_086747400.1	WP_045555218.1,WP_150470466.1,WP_008405210.1	7	9
Strep_C25123	Strep_C25123A0	4	0.4444444444444444	WP_005481441.1	WP_073497352.1	WP_003973269.1,WP_003951232.1,WP_010360617.1	5	9
Strep_C25136	Strep_C25136A3	2	0.2222222222222222	WP_003975010.1	WP_003949432.1	WP_328838186.1,WP_086771893.1,WP_045558482.1	8	9
Strep_C25151	Strep_C25151A3	2	0.2222222222222222	WP_045556888.1	WP_045556888.1	WP_037704028.1,WP_086765028.1,WP_003972519.1	7	8
Strep_C25165	Strep_C25165A2	2	0.2222222222222222	WP_003971677.1	WP_013005330.1	WP_037705036.1,WP_086771796.1,WP_045562286.1	7	8
Strep_C2518	Strep_C2518A0	1	0.1111111111111111	WP_328838190.1	WP_328838190.1	WP_086769086.1,WP_003949438.1,WP_003975004.1	9	9
Strep_C25197	Strep_C25197A3	2	0.2222222222222222	WP_003973527.1	WP_037695734.1	WP_045562486.1,WP_150472860.1,WP_003950987.1	7	9
Strep_C25198	Strep_C25198A0	4	0.4444444444444444	WP_041669242.1	WP_041669242.1	WP_086764683.1,WP_003948238.1,WP_003973931.1	6	9
Strep_C25284	Strep_C25284A0	6	0.6666666666666666	WP_003977404.1	WP_003977404.1	WP_020128921.1,WP_003946969.1,WP_010357981.1	4	9
Strep_C25285	Strep_C25285A3	2	0.2222222222222222	WP_003973623.1	WP_037695399.1	WP_033526509.1,WP_086770585.1,WP_003950884.1	7	9
Strep_C25290	Strep_C25290A5	2	0.2222222222222222	WP_003978181.1	WP_046709337.1	WP_045556315.1,WP_328835508.1,WP_086800191.1	12	9
Strep_C25299	Strep_C25299A0	1	0.1111111111111111	WP_328840932.1	WP_328840932.1	WP_319180757.1,WP_003972098.1,WP_045555766.1	8	8
Strep_C25307	Strep_C25307A3	2	0.2222222222222222	WP_003977188.1	WP_003947197.1	WP_045557108.1,WP_046707742.1,WP_150470161.1	7	9
Strep_C25320	Strep_C25320A4	2	0.2222222222222222	WP_045556837.1	WP_003972202.1	WP_328842071.1,WP_086773356.1,WP_003952099.1	8	9
Strep_C2535	Strep_C2535A0	1	0.1111111111111111	WP_328838356.1	WP_003974817.1	WP_150471683.1,WP_003949063.1,WP_237309504.1	9	9
Strep_C25355	Strep_C25355A0	9	1.0	WP_003948652.1	WP_003948652.1		1	9
Strep_C25357	Strep_C25357A4	2	0.2222222222222222	WP_078853524.1	WP_078935269.1	WP_086767062.1,WP_003949375.1,WP_003975050.1	8	9
Strep_C25358	Strep_C25358A3	2	0.2222222222222222	WP_003974229.1	WP_319066266.1	WP_033528399.1,WP_086767173.1,WP_003948600.1	7	9
Strep_C25385	Strep_C25385A4	3	0.3333333333333333	WP_005480495.1	WP_003950731.1	WP_003973786.1,WP_037695023.1,WP_150472664.1	6	9
Strep_C25426	Strep_C25426A0	3	0.3333333333333333	WP_003992364.1	WP_003992364.1	WP_003998823.1,WP_003974257.1,WP_003948633.1	4	9
Strep_C2550	Strep_C2550A0	1	0.1111111111111111	WP_328836869.1	WP_192365609.1	WP_369279343.1,WP_015507051.1,WP_003973467.1	10	9
Strep_C25504	Strep_C25504A0	2	0.2222222222222222	WP_013004329.1	WP_013004329.1	WP_003976711.1,WP_045555333.1,WP_086768259.1	6	9
Strep_C25506	Strep_C25506A2	2	0.2222222222222222	WP_003978039.1	WP_046709106.1	WP_086771832.1,WP_045560188.1,WP_012998688.1	7	8
Strep_C25525	Strep_C25525A3	2	0.2222222222222222	WP_003976186.1	WP_086773292.1	WP_328839238.1,WP_003948042.1,WP_045557537.1	8	9
Strep_C25532	Strep_C25532A0	1	0.1111111111111111	WP_328836060.1	WP_369279927.1	WP_008408759.1,WP_037666054.1,WP_045556928.1	9	9
Strep_C2559	Strep_C2559A3	2	0.2222222222222222	WP_003975329.1	WP_328837751.1	WP_078853468.1,WP_328735487.1,WP_003949613.1	7	9
Strep_C25593	Strep_C25593A3	2	0.2222222222222222	WP_003974797.1	WP_328838376.1	WP_086770097.1,WP_015507628.1,WP_045555941.1	8	9
Strep_C2560	Strep_C2560A3	2	0.2222222222222222	WP_016325899.1	WP_003947338.1	WP_328842385.1,WP_167535024.1,WP_045556945.1	8	9
Strep_C25607	Strep_C25607A0	1	0.1111111111111111	WP_328837000.1	WP_003950919.1	WP_365272401.1,WP_003973588.1,WP_045558898.1	9	9
Strep_C25641	Strep_C25641A0	4	0.4444444444444444	WP_005476348.1	WP_005476348.1	WP_003974383.1,WP_007383963.1,WP_003948737.1	5	9
Strep_C25647	Strep_C25647A3	2	0.2222222222222222	WP_011028954.1	WP_328837639.1	WP_086767422.1,WP_008406591.1,WP_443033216.1	8	9
Strep_C25651	Strep_C25651A3	2	0.2222222222222222	WP_003977263.1	WP_328840180.1	WP_045557182.1,WP_086772233.1,WP_003947100.1	7	9
Strep_C25679	Strep_C25679A3	2	0.2222222222222222	WP_003976265.1	WP_045557479.1	WP_328839291.1,WP_086768577.1,WP_015507914.1	8	9
Strep_C2568	Strep_C2568A3	2	0.2222222222222222	WP_003972428.1	WP_328836220.1	WP_150473540.1,WP_003951950.1,WP_045556637.1	8	9
