gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene
Strep_C32828	Strep_C32828A0	1	0.007142857142857143	A0A7H8ZUB4	A0A7H8ZUB4		1	1
Strep_C32829	Strep_C32829A0	1	0.007142857142857143	A0A7H8ZUB7	A0A7H8ZUB7		1	1
Strep_C3283	Strep_C3283A0	1	0.007142857142857143	A0A7H0IH42	A0A7H0IH42		1	1
Strep_C32830	Strep_C32830A0	1	0.007142857142857143	A0A7H8ZUC4	A0A7H8ZUC4		1	1
Strep_C32831	Strep_C32831A0	1	0.007142857142857143	A0A7H8ZUE0	A0A7H8ZUE0		1	1
Strep_C32832	Strep_C32832A0	1	0.007142857142857143	A0A7H8ZUE8	A0A7H8ZUE8	A0A1V0UA70	2	2
Strep_C32833	Strep_C32833A0	1	0.007142857142857143	A0A7H8ZUG6	A0A7H8ZUG6	A0A1V0U9N7	2	2
Strep_C32834	Strep_C32834A0	1	0.007142857142857143	A0A7H8ZYE2	A0A7H8ZYE2	A0A1V0U5U0	2	2
Strep_C32835	Strep_C32835A0	1	0.007142857142857143	A0A7H8ZYJ5	A0A7H8ZYJ5		1	1
Strep_C32836	Strep_C32836A0	1	0.007142857142857143	A0A7H8ZYK2	A0A7H8ZYK2		1	1
Strep_C32837	Strep_C32837A0	1	0.007142857142857143	A0A7H8ZYL2	A0A7H8ZYL2	A0A1V0U567	2	2
Strep_C32838	Strep_C32838A0	1	0.007142857142857143	A0A7H8ZYN3	A0A7H8ZYN3		1	1
Strep_C32839	Strep_C32839A0	1	0.007142857142857143	A0A7I0NSJ6	A0A7I0NSJ6		1	1
Strep_C3284	Strep_C3284A0	1	0.007142857142857143	A0A7H0IH43	A0A7H0IH43		1	1
Strep_C32840	Strep_C32840A0	1	0.007142857142857143	A0A7I0NSK0	A0A7I0NSK0	A0A346CE83,A0A7T7RGV5,A0A345HI74	96	66
Strep_C32841	Strep_C32841A0	1	0.007142857142857143	A0A7I0NSM1	A0A7I0NSM1		1	1
Strep_C32842	Strep_C32842A0	1	0.007142857142857143	A0A7I0NSM2	A0A7I0NSM2		1	1
Strep_C32843	Strep_C32843A0	1	0.007142857142857143	A0A7I0NSM3	A0A7I0NSM3		1	1
Strep_C32844	Strep_C32844A0	1	0.007142857142857143	A0A7I0NSR3	A0A7I0NSR3		1	1
Strep_C32845	Strep_C32845A0	1	0.007142857142857143	A0A7I0NSR4	A0A7I0NSR4	A0A7H8T3W7	2	1
Strep_C32846	Strep_C32846A0	1	0.007142857142857143	A0A7I0NSR7	A0A7I0NSR7		1	1
Strep_C32847	Strep_C32847A0	1	0.007142857142857143	A0A7I0NSS2	A0A7I0NSS2		1	1
Strep_C32848	Strep_C32848A0	1	0.007142857142857143	A0A7I0NSU2	A0A7I0NSU2	A0A0F7W265,A0A7G1N9M4	3	3
Strep_C32849	Strep_C32849A0	1	0.007142857142857143	A0A7L4XVS9	A0A7L4XVS9	A0A0B5I714,A0A5P2B2L7,A0A7H8MIR6	7	7
Strep_C3285	Strep_C3285A0	1	0.007142857142857143	A0A7H0NCU8	A0A7H0NCU8		1	1
Strep_C32850	Strep_C32850A0	1	0.007142857142857143	A0A7L4XVU0	A0A7L4XVU0		1	1
Strep_C32851	Strep_C32851A0	1	0.007142857142857143	A0A7L4XVU1	A0A7L4XVU1	A0A291QI06,A0A1D8FWC5,A0A0M4DIS6	21	19
Strep_C32852	Strep_C32852A0	1	0.007142857142857143	A0A7L4XVU8	A0A7L4XVU8		1	1
Strep_C32853	Strep_C32853A0	1	0.007142857142857143	A0A7L4XVV7	A0A7L4XVV7		1	1
Strep_C32854	Strep_C32854A0	1	0.007142857142857143	A0A7L4XVW2	A0A7L4XVW2		1	1
Strep_C32855	Strep_C32855A0	1	0.007142857142857143	A0A7L4XVX4	A0A7L4XVX4		1	1
Strep_C32856	Strep_C32856A0	1	0.007142857142857143	A0A7L4XW01	A0A7L4XW01		1	1
Strep_C32857	Strep_C32857A0	1	0.007142857142857143	A0A7L4XW02	A0A7L4XW02		1	1
Strep_C32858	Strep_C32858A0	1	0.007142857142857143	A0A7L4XW05	A0A7L4XW05		1	1
Strep_C32859	Strep_C32859A0	1	0.007142857142857143	A0A7L4XW28	A0A7L4XW28		1	1
Strep_C3286	Strep_C3286A0	1	0.007142857142857143	A0A7H0NCU9	A0A7H0NCU9		1	1
Strep_C32860	Strep_C32860A0	1	0.007142857142857143	A0A7L4XW30	A0A7L4XW30		1	1
Strep_C32861	Strep_C32861A0	1	0.007142857142857143	A0A7L4XW63	A0A7L4XW63		1	1
Strep_C32862	Strep_C32862A0	1	0.007142857142857143	A0A7L4XW66	A0A7L4XW66	A0A0B5I979,A0A2U9PBX7,A0A7H1BI33	4	4
Strep_C32863	Strep_C32863A0	1	0.007142857142857143	A0A7L4XW81	A0A7L4XW81		1	1
Strep_C32864	Strep_C32864A0	1	0.007142857142857143	A0A7L4XZ23	A0A7L4XZ23		1	1
Strep_C32865	Strep_C32865A0	1	0.007142857142857143	A0A7L4XZ47	A0A7L4XZ47		1	1
Strep_C32866	Strep_C32866A0	1	0.007142857142857143	A0A7L4XZ56	A0A7L4XZ56		1	1
Strep_C32867	Strep_C32867A0	1	0.007142857142857143	A0A7L4XZ70	A0A7L4XZ70	A0A2S1T2H3,A0A6M4PW11,A0A1B1B567	7	7
Strep_C32868	Strep_C32868A0	1	0.007142857142857143	A0A7L4XZ84	A0A7L4XZ84		1	1
Strep_C32869	Strep_C32869A0	1	0.007142857142857143	A0A7L4Y256	A0A7L4Y256		1	1
Strep_C3287	Strep_C3287A0	1	0.007142857142857143	A0A7H0NCV0	A0A7H0NCV0		1	1
Strep_C32870	Strep_C32870A0	1	0.007142857142857143	A0A7L4Y265	A0A7L4Y265		1	1
Strep_C32871	Strep_C32871A0	1	0.007142857142857143	A0A7L4Y273	A0A7L4Y273		1	1
Strep_C32872	Strep_C32872A0	1	0.007142857142857143	A0A7L4Y276	A0A7L4Y276	A0A5P2UM40,A0A7H8MQR5,A0A7R8RRE8	28	28
Strep_C32873	Strep_C32873A0	1	0.007142857142857143	A0A7L4Y294	A0A7L4Y294		1	1
Strep_C32874	Strep_C32874A0	1	0.007142857142857143	A0A7L4Y2B8	A0A7L4Y2B8		1	1
Strep_C32875	Strep_C32875A0	1	0.007142857142857143	A0A7L4Y2D8	A0A7L4Y2D8		1	1
Strep_C32876	Strep_C32876A0	1	0.007142857142857143	A0A7L4Y4H1	A0A7L4Y4H1	A0A5J6GMC8	2	2
Strep_C32877	Strep_C32877A0	1	0.007142857142857143	A0A7L4Y4I4	A0A7L4Y4I4	A0A1L7GJ47,A0A3G2JFW8,A0A7H0NHD6	5	5
Strep_C32878	Strep_C32878A0	1	0.007142857142857143	A0A7L4Y4K6	A0A7L4Y4K6		1	1
Strep_C32879	Strep_C32879A0	1	0.007142857142857143	A0A7L4Y4K7	A0A7L4Y4K7		1	1
Strep_C3288	Strep_C3288A0	1	0.007142857142857143	A0A7H0NCV4	A0A7H0NCV4		1	1
Strep_C32880	Strep_C32880A0	1	0.007142857142857143	A0A7L4Y4K8	A0A7L4Y4K8	A0A1D7VDP1	2	2
Strep_C32881	Strep_C32881A0	1	0.007142857142857143	A0A7L4Y4L2	A0A7L4Y4L2		1	1
Strep_C32882	Strep_C32882A0	1	0.007142857142857143	A0A7L4Y4L3	A0A7L4Y4L3		1	1
Strep_C32883	Strep_C32883A0	1	0.007142857142857143	A0A7L4Y4L6	A0A7L4Y4L6	A0A1D7VTG8,A0A5P2BGV8,A0A6I6MNS9	8	8
Strep_C32884	Strep_C32884A0	1	0.007142857142857143	A0A7L4Y4M6	A0A7L4Y4M6		1	1
Strep_C32885	Strep_C32885A0	1	0.007142857142857143	A0A7L4Y4P0	A0A7L4Y4P0		1	1
Strep_C32886	Strep_C32886A0	1	0.007142857142857143	A0A7L4Y4P9	A0A7L4Y4P9		1	1
Strep_C32887	Strep_C32887A0	1	0.007142857142857143	A0A7L4Y4Q2	A0A7L4Y4Q2		1	1
Strep_C32888	Strep_C32888A0	1	0.007142857142857143	A0A7L4Y4Q4	A0A7L4Y4Q4		1	1
Strep_C32889	Strep_C32889A0	1	0.007142857142857143	A0A7L4Y767	A0A7L4Y767		1	1
Strep_C3289	Strep_C3289A0	1	0.007142857142857143	A0A7H0NCV8	A0A7H0NCV8		1	1
Strep_C32890	Strep_C32890A0	1	0.007142857142857143	A0A7L4Y771	A0A7L4Y771		1	1
Strep_C32891	Strep_C32891A0	1	0.007142857142857143	A0A7L4Y774	A0A7L4Y774	A0A1B1B4B4,A0A2N9B6X5,A0A2Z4IZ89	4	4
Strep_C32892	Strep_C32892A0	1	0.007142857142857143	A0A7L4Y776	A0A7L4Y776		1	1
Strep_C32893	Strep_C32893A0	1	0.007142857142857143	A0A7L4Y777	A0A7L4Y777		1	1
Strep_C32894	Strep_C32894A0	1	0.007142857142857143	A0A7L4Y778	A0A7L4Y778		1	1
Strep_C32895	Strep_C32895A0	1	0.007142857142857143	A0A7L4Y790	A0A7L4Y790		1	1
Strep_C32896	Strep_C32896A0	1	0.007142857142857143	A0A7L4Y7A1	A0A7L4Y7A1		1	1
Strep_C32897	Strep_C32897A0	1	0.007142857142857143	A0A7L4Y7A4	A0A7L4Y7A4	A0A1U9R0D5,A0A2N9B2F8,A0A2U9PBA1	9	9
Strep_C32898	Strep_C32898A0	1	0.007142857142857143	A0A7L4Y7B0	A0A7L4Y7B0	A0A0A8EJB8,A0A1Z1W7E8,A0A5J6GTT0	126	126
Strep_C32899	Strep_C32899A0	1	0.007142857142857143	A0A7L4Y7C1	A0A7L4Y7C1	A0A2Z5JH57	2	2
Strep_C329	Strep_C329A0	1	0.007142857142857143	A0A7H8JVB9	A0A7H8JVB9		1	1
Strep_C3290	Strep_C3290A0	1	0.007142857142857143	A0A7H0NCV9	A0A7H0NCV9		1	1
Strep_C32900	Strep_C32900A0	1	0.007142857142857143	A0A7L4Y7C9	A0A7L4Y7C9		1	1
Strep_C32901	Strep_C32901A0	1	0.007142857142857143	A0A7L4YBG5	A0A7L4YBG5		1	1
Strep_C32902	Strep_C32902A0	1	0.007142857142857143	A0A7L4YBG8	A0A7L4YBG8	A0A2S1T3K2	2	2
Strep_C32903	Strep_C32903A0	1	0.007142857142857143	A0A7L4YBG9	A0A7L4YBG9		1	1
Strep_C32904	Strep_C32904A0	1	0.007142857142857143	A0A7L4YBH2	A0A7L4YBH2	A0A6I6FHN9	2	2
Strep_C32905	Strep_C32905A0	1	0.007142857142857143	A0A7L4YBH5	A0A7L4YBH5		1	1
Strep_C32906	Strep_C32906A0	1	0.007142857142857143	A0A7L4YBH6	A0A7L4YBH6		1	1
Strep_C32907	Strep_C32907A0	1	0.007142857142857143	A0A7L4YBH7	A0A7L4YBH7		1	1
Strep_C32908	Strep_C32908A0	1	0.007142857142857143	A0A7L4YBI4	A0A7L4YBI4		1	1
Strep_C32909	Strep_C32909A0	1	0.007142857142857143	A0A7L4YBI9	A0A7L4YBI9		1	1
Strep_C3291	Strep_C3291A0	1	0.007142857142857143	A0A7H0ND01	A0A7H0ND01		1	1
Strep_C32910	Strep_C32910A0	1	0.007142857142857143	A0A7L4YBJ6	A0A7L4YBJ6		1	1
Strep_C32911	Strep_C32911A0	1	0.007142857142857143	A0A7L4YBK3	A0A7L4YBK3		1	1
Strep_C32912	Strep_C32912A0	1	0.007142857142857143	A0A7L4YBK4	A0A7L4YBK4		1	1
Strep_C32913	Strep_C32913A0	1	0.007142857142857143	A0A7L4YBK5	A0A7L4YBK5		1	1
Strep_C32914	Strep_C32914A0	1	0.007142857142857143	A0A7L4YBK9	A0A7L4YBK9		1	1
Strep_C32915	Strep_C32915A0	1	0.007142857142857143	A0A7L4YBL1	A0A7L4YBL1		1	1
Strep_C32916	Strep_C32916A0	1	0.007142857142857143	A0A7L4YBL3	A0A7L4YBL3		1	1
Strep_C32917	Strep_C32917A0	1	0.007142857142857143	A0A7L4YBL4	A0A7L4YBL4		1	1
Strep_C32918	Strep_C32918A0	1	0.007142857142857143	A0A7L4YBL9	A0A7L4YBL9		1	1
Strep_C32919	Strep_C32919A0	1	0.007142857142857143	A0A7L4YBM4	A0A7L4YBM4		1	1
Strep_C3292	Strep_C3292A0	1	0.007142857142857143	A0A7H0ND02	A0A7H0ND02		1	1
Strep_C32920	Strep_C32920A0	1	0.007142857142857143	A0A7L4YBM8	A0A7L4YBM8	A0A0U3MQE8	2	2
Strep_C32921	Strep_C32921A0	1	0.007142857142857143	A0A7L4YBN0	A0A7L4YBN0		1	1
Strep_C32922	Strep_C32922A0	1	0.007142857142857143	A0A7L4YBN1	A0A7L4YBN1		1	1
Strep_C32923	Strep_C32923A0	1	0.007142857142857143	A0A7L4YBN5	A0A7L4YBN5		1	1
Strep_C32924	Strep_C32924A0	1	0.007142857142857143	A0A7L4YBN7	A0A7L4YBN7		1	1
Strep_C32925	Strep_C32925A0	1	0.007142857142857143	A0A7L4YBN8	A0A7L4YBN8		1	1
Strep_C32926	Strep_C32926A0	1	0.007142857142857143	A0A7L4YBP0	A0A7L4YBP0		1	1
Strep_C32927	Strep_C32927A0	1	0.007142857142857143	A0A7L4YBP6	A0A7L4YBP6		1	1
Strep_C32928	Strep_C32928A0	1	0.007142857142857143	A0A7L4YBP7	A0A7L4YBP7	A0A345HSJ4,A0A7H8N0Y9,A0A8A1USB9	4	4
Strep_C32929	Strep_C32929A0	1	0.007142857142857143	A0A7L4YBQ2	A0A7L4YBQ2		1	1
Strep_C3293	Strep_C3293A0	1	0.007142857142857143	A0A7H0ND04	A0A7H0ND04	A0A7G7BMM4	2	2
Strep_C32930	Strep_C32930A0	1	0.007142857142857143	A0A7L4YBQ4	A0A7L4YBQ4		1	1
Strep_C32931	Strep_C32931A0	1	0.007142857142857143	A0A7L4YBQ6	A0A7L4YBQ6		1	1
Strep_C32932	Strep_C32932A0	1	0.007142857142857143	A0A7L4YBQ7	A0A7L4YBQ7		1	1
Strep_C32933	Strep_C32933A0	1	0.007142857142857143	A0A7L4YBQ8	A0A7L4YBQ8	A0A5P2AIY9,A0A6G9H7Z9	3	3
Strep_C32934	Strep_C32934A0	1	0.007142857142857143	A0A7L4YW86	A0A7L4YW86		1	1
Strep_C32935	Strep_C32935A0	1	0.007142857142857143	A0A7L4YW91	A0A7L4YW91		1	1
Strep_C32936	Strep_C32936A0	1	0.007142857142857143	A0A7L4YW94	A0A7L4YW94		1	1
Strep_C32937	Strep_C32937A0	1	0.007142857142857143	A0A7L4YWD9	A0A7L4YWD9		1	1
Strep_C32938	Strep_C32938A0	1	0.007142857142857143	A0A7L4YWF0	A0A7L4YWF0		1	1
Strep_C32939	Strep_C32939A0	1	0.007142857142857143	A0A7L4YWF8	A0A7L4YWF8	A0A5R9M9C0,A0A6M4PW67	3	3
Strep_C3294	Strep_C3294A0	1	0.007142857142857143	A0A7H0ND05	A0A7H0ND05		1	1
Strep_C32940	Strep_C32940A0	1	0.007142857142857143	A0A7L4YWG6	A0A7L4YWG6	A0A2Z5J8R6,Q827D0,A0A5J6HUX0	10	10
Strep_C32941	Strep_C32941A0	1	0.007142857142857143	A0A7L4YY56	A0A7L4YY56		1	1
Strep_C32942	Strep_C32942A0	1	0.007142857142857143	A0A7L4YY64	A0A7L4YY64		1	1
Strep_C32943	Strep_C32943A0	1	0.007142857142857143	A0A7L4YY97	A0A7L4YY97	A0A6I6FT40	2	2
Strep_C32944	Strep_C32944A0	1	0.007142857142857143	A0A7L4YYB2	A0A7L4YYB2	A0A3R8QFT7,A0A5P2CFC6,A0A6H0CJ16	4	4
Strep_C32945	Strep_C32945A0	1	0.007142857142857143	A0A7L4YYB8	A0A7L4YYB8		1	1
Strep_C32946	Strep_C32946A0	1	0.007142857142857143	A0A7L4YYC8	A0A7L4YYC8		1	1
Strep_C32947	Strep_C32947A0	1	0.007142857142857143	A0A7L4Z0S9	A0A7L4Z0S9		1	1
Strep_C32948	Strep_C32948A0	1	0.007142857142857143	A0A7L4Z0T1	A0A7L4Z0T1		1	1
Strep_C32949	Strep_C32949A0	1	0.007142857142857143	A0A7L4Z0U0	A0A7L4Z0U0		1	1
Strep_C3295	Strep_C3295A0	1	0.007142857142857143	A0A7H0ND13	A0A7H0ND13		1	1
Strep_C32950	Strep_C32950A0	1	0.007142857142857143	A0A7L4Z0V2	A0A7L4Z0V2		1	1
Strep_C32951	Strep_C32951A99	2	0.014285714285714285	A0A7H8ZUP2	A0A7L4Z0W0	A0A0M3QJD6,A0A345I0M0,A0A1W5ZA42	107	108
Strep_C32952	Strep_C32952A0	1	0.007142857142857143	A0A7L4Z0W1	A0A7L4Z0W1		1	1
Strep_C32953	Strep_C32953A0	1	0.007142857142857143	A0A7L4Z0W3	A0A7L4Z0W3		1	1
Strep_C32954	Strep_C32954A0	1	0.007142857142857143	A0A7L4Z0Y4	A0A7L4Z0Y4		1	1
Strep_C32955	Strep_C32955A0	1	0.007142857142857143	A0A7L4Z101	A0A7L4Z101	A0A3R8Q8D9	2	2
Strep_C32956	Strep_C32956A0	1	0.007142857142857143	A0A7L4Z526	A0A7L4Z526		1	1
Strep_C32957	Strep_C32957A0	1	0.007142857142857143	A0A7L4Z533	A0A7L4Z533		1	1
Strep_C32958	Strep_C32958A0	1	0.007142857142857143	A0A7L4Z535	A0A7L4Z535		1	1
Strep_C32959	Strep_C32959A0	1	0.007142857142857143	A0A7L4Z563	A0A7L4Z563		1	1
Strep_C3296	Strep_C3296A0	1	0.007142857142857143	A0A7H0ND16	A0A7H0ND16		1	1
Strep_C32960	Strep_C32960A0	1	0.007142857142857143	A0A7L4Z573	A0A7L4Z573		1	1
Strep_C32961	Strep_C32961A0	1	0.007142857142857143	A0A7L4Z594	A0A7L4Z594		1	1
Strep_C32962	Strep_C32962A0	1	0.007142857142857143	A0A7L4Z595	A0A7L4Z595		1	1
Strep_C32963	Strep_C32963A0	1	0.007142857142857143	A0A7L4Z888	A0A7L4Z888	A0A7H1PS11	2	2
Strep_C32964	Strep_C32964A21	3	0.02142857142857143	A0A7R8RW76	A0A7L4Z896	A0A2K8P9V1,A0A5J6J3W7,A0A3G4W165	128	137
Strep_C32965	Strep_C32965A0	1	0.007142857142857143	A0A7L4Z899	A0A7L4Z899		1	1
Strep_C32966	Strep_C32966A0	1	0.007142857142857143	A0A7L4Z8B2	A0A7L4Z8B2		1	1
Strep_C32967	Strep_C32967A0	1	0.007142857142857143	A0A7L4Z8C8	A0A7L4Z8C8	A0A2R4JRC7,A0A1Z1WFN2,A0A2K8PD56	9	9
Strep_C32968	Strep_C32968A0	1	0.007142857142857143	A0A7L4Z8D4	A0A7L4Z8D4		1	1
Strep_C32969	Strep_C32969A0	1	0.007142857142857143	A0A7L4Z8H2	A0A7L4Z8H2		1	1
Strep_C3297	Strep_C3297A0	1	0.007142857142857143	A0A7H0ND17	A0A7H0ND17		1	1
Strep_C32970	Strep_C32970A0	1	0.007142857142857143	A0A7L4Z8H8	A0A7L4Z8H8		1	1
Strep_C32971	Strep_C32971A0	1	0.007142857142857143	A0A7L4ZB59	A0A7L4ZB59		1	1
Strep_C32972	Strep_C32972A0	1	0.007142857142857143	A0A7L4ZB60	A0A7L4ZB60	A0A0F7FT26	2	2
Strep_C32973	Strep_C32973A0	1	0.007142857142857143	A0A7L4ZB65	A0A7L4ZB65		1	1
Strep_C32974	Strep_C32974A0	1	0.007142857142857143	A0A7L4ZB72	A0A7L4ZB72		1	1
Strep_C32975	Strep_C32975A0	1	0.007142857142857143	A0A7L4ZB81	A0A7L4ZB81		1	1
Strep_C32976	Strep_C32976A0	1	0.007142857142857143	A0A7L4ZB87	A0A7L4ZB87		1	1
Strep_C32977	Strep_C32977A0	1	0.007142857142857143	A0A7L4ZB93	A0A7L4ZB93		1	1
Strep_C32978	Strep_C32978A0	1	0.007142857142857143	A0A7L4ZBC0	A0A7L4ZBC0		1	1
Strep_C32979	Strep_C32979A0	1	0.007142857142857143	A0A7L4ZBE8	A0A7L4ZBE8		1	1
Strep_C3298	Strep_C3298A0	1	0.007142857142857143	A0A7H0ND22	A0A7H0ND22		1	1
Strep_C32980	Strep_C32980A0	1	0.007142857142857143	A0A7L4ZBG5	A0A7L4ZBG5		1	1
Strep_C32981	Strep_C32981A0	1	0.007142857142857143	A0A7L5SMC4	A0A7L5SMC4		1	1
Strep_C32982	Strep_C32982A0	1	0.007142857142857143	A0A7L5SMC7	A0A7L5SMC7		1	1
Strep_C32983	Strep_C32983A0	1	0.007142857142857143	A0A7L5SMC8	A0A7L5SMC8		1	1
Strep_C32984	Strep_C32984A0	1	0.007142857142857143	A0A7L5SMC9	A0A7L5SMC9		1	1
Strep_C32985	Strep_C32985A0	1	0.007142857142857143	A0A7L5SMD1	A0A7L5SMD1		1	1
Strep_C32986	Strep_C32986A0	1	0.007142857142857143	A0A7L5SMD3	A0A7L5SMD3		1	1
Strep_C32987	Strep_C32987A0	1	0.007142857142857143	A0A7L5SMD8	A0A7L5SMD8		1	1
Strep_C32988	Strep_C32988A0	1	0.007142857142857143	A0A7L5SME1	A0A7L5SME1		1	1
Strep_C32989	Strep_C32989A0	1	0.007142857142857143	A0A7L5SME3	A0A7L5SME3	A0A6I6RZD7,A0A1B1AUT4,A0A5J6G6N6	15	13
Strep_C3299	Strep_C3299A0	1	0.007142857142857143	A0A7H0ND23	A0A7H0ND23		1	1
Strep_C32990	Strep_C32990A0	1	0.007142857142857143	A0A7L5SMF1	A0A7L5SMF1		1	1
Strep_C32991	Strep_C32991A0	1	0.007142857142857143	A0A7L5SMF5	A0A7L5SMF5	A0A222SP57,A0A7H8NAX0,A0A1L6PNE7	33	29
Strep_C32992	Strep_C32992A0	1	0.007142857142857143	A0A7L5SMG7	A0A7L5SMG7	D7CFI7	2	2
Strep_C32993	Strep_C32993A0	1	0.007142857142857143	A0A7L5SMH2	A0A7L5SMH2		1	1
Strep_C32994	Strep_C32994A0	1	0.007142857142857143	A0A7L5SMH6	A0A7L5SMH6		1	1
Strep_C32995	Strep_C32995A0	1	0.007142857142857143	A0A7L5SMH9	A0A7L5SMH9		1	1
Strep_C32996	Strep_C32996A0	1	0.007142857142857143	A0A7L5SMI2	A0A7L5SMI2		1	1
Strep_C32997	Strep_C32997A0	1	0.007142857142857143	A0A7L5SMK1	A0A7L5SMK1		1	1
Strep_C32998	Strep_C32998A0	1	0.007142857142857143	A0A7L5SMK2	A0A7L5SMK2		1	1
Strep_C32999	Strep_C32999A0	1	0.007142857142857143	A0A7L5SMK9	A0A7L5SMK9		1	1
Strep_C33	Strep_C33A0	1	0.007142857142857143	A0A6M4PB44	A0A6M4PB44		1	1
Strep_C330	Strep_C330A0	1	0.007142857142857143	A0A7H8JVD1	A0A7H8JVD1	A0A3S8X6I5,A0A5P2X5J8	3	3
Strep_C3300	Strep_C3300A0	1	0.007142857142857143	A0A7H0ND26	A0A7H0ND26		1	1
Strep_C33000	Strep_C33000A0	1	0.007142857142857143	A0A7H8NI02	A0A7H8NI02	A0A6I6WQU4,A0A1Z2L9K2,A0A7T1TDV2	4	4
Strep_C33001	Strep_C33001A0	1	0.007142857142857143	A0A7H8NI13	A0A7H8NI13	A0A7H0IQK7,A0A7T1T3W2	3	3
Strep_C33002	Strep_C33002A0	1	0.007142857142857143	A0A7H8NI32	A0A7H8NI32		1	1
Strep_C33003	Strep_C33003A0	1	0.007142857142857143	A0A7H8NI36	A0A7H8NI36		1	1
Strep_C33004	Strep_C33004A0	1	0.007142857142857143	A0A7H8SZU4	A0A7H8SZU4	J1SDE4	2	2
Strep_C33005	Strep_C33005A0	1	0.007142857142857143	A0A7H8SZV3	A0A7H8SZV3		1	1
Strep_C33006	Strep_C33006A0	1	0.007142857142857143	A0A7H8SZV7	A0A7H8SZV7		1	1
Strep_C33007	Strep_C33007A0	1	0.007142857142857143	A0A7H8SZZ5	A0A7H8SZZ5		1	1
Strep_C33008	Strep_C33008A0	1	0.007142857142857143	A0A7H8T018	A0A7H8T018	A0A7T7I7G3	2	2
Strep_C33009	Strep_C33009A0	1	0.007142857142857143	A0A7H8T031	A0A7H8T031		1	1
Strep_C3301	Strep_C3301A0	1	0.007142857142857143	A0A7H0ND28	A0A7H0ND28		1	1
Strep_C33010	Strep_C33010A0	1	0.007142857142857143	A0A7H8T039	A0A7H8T039		1	1
Strep_C33011	Strep_C33011A0	1	0.007142857142857143	A0A7H8T384	A0A7H8T384		1	1
Strep_C33012	Strep_C33012A0	1	0.007142857142857143	A0A7H8T3C9	A0A7H8T3C9		1	1
Strep_C33013	Strep_C33013A0	1	0.007142857142857143	A0A7H8T3G0	A0A7H8T3G0		1	1
Strep_C33014	Strep_C33014A0	1	0.007142857142857143	A0A7H8T5W0	A0A7H8T5W0	A0A1B1BCJ1,A0A2U9PFA0,A0A3S9IBA2	6	6
Strep_C33015	Strep_C33015A0	1	0.007142857142857143	A0A7H8T5X4	A0A7H8T5X4		1	1
Strep_C33016	Strep_C33016A0	1	0.007142857142857143	A0A7H8T5Y1	A0A7H8T5Y1		1	1
Strep_C33017	Strep_C33017A0	1	0.007142857142857143	A0A7H8T5Y3	A0A7H8T5Y3		1	1
Strep_C33018	Strep_C33018A0	1	0.007142857142857143	A0A7H8T5Z2	A0A7H8T5Z2		1	1
Strep_C33019	Strep_C33019A0	1	0.007142857142857143	A0A7H8T608	A0A7H8T608	A0A1D7Y9Q6	2	2
Strep_C3302	Strep_C3302A36	2	0.014285714285714285	A0A7H8ZWF7	A0A7H0ND38	G2NI26,A0A0B5I6A1,A0A6M4PLB9	138	136
Strep_C33020	Strep_C33020A0	1	0.007142857142857143	A0A7H8T619	A0A7H8T619		1	1
Strep_C33021	Strep_C33021A0	1	0.007142857142857143	A0A7H8T629	A0A7H8T629		1	1
Strep_C33022	Strep_C33022A0	1	0.007142857142857143	A0A7H8T635	A0A7H8T635		1	1
Strep_C33023	Strep_C33023A0	1	0.007142857142857143	A0A7H8T636	A0A7H8T636		1	1
Strep_C33024	Strep_C33024A0	1	0.007142857142857143	A0A7H8T638	A0A7H8T638		1	1
Strep_C33025	Strep_C33025A0	1	0.007142857142857143	A0A7H8T648	A0A7H8T648		1	1
Strep_C33026	Strep_C33026A0	1	0.007142857142857143	A0A7H8T651	A0A7H8T651	G2PGZ9,A0A7H1PR08	3	3
Strep_C33027	Strep_C33027A0	1	0.007142857142857143	A0A7H8T8V5	A0A7H8T8V5		1	1
Strep_C33028	Strep_C33028A0	1	0.007142857142857143	A0A7H8T8V8	A0A7H8T8V8		1	1
Strep_C33029	Strep_C33029A0	1	0.007142857142857143	A0A7H8T8W5	A0A7H8T8W5	A0A0B5I8N4,A0A1B1MDU5,A0A2U9NUI9	6	6
Strep_C3303	Strep_C3303A0	1	0.007142857142857143	A0A7H0NQ48	A0A7H0NQ48	A0A5P2DFF3	2	2
Strep_C33030	Strep_C33030A0	1	0.007142857142857143	A0A7H8T8Y3	A0A7H8T8Y3		1	1
Strep_C33031	Strep_C33031A0	1	0.007142857142857143	A0A7H8T8Y6	A0A7H8T8Y6		1	1
Strep_C33032	Strep_C33032A0	1	0.007142857142857143	A0A7H8T8Y7	A0A7H8T8Y7		1	1
Strep_C33033	Strep_C33033A0	1	0.007142857142857143	A0A7H8T907	A0A7H8T907		1	1
Strep_C33034	Strep_C33034A0	1	0.007142857142857143	A0A7H8T908	A0A7H8T908		1	1
Strep_C33035	Strep_C33035A61	3	0.02142857142857143	A0A222STB4	A0A7H8T911	A0A0F7VS94,A0A0C5GLR3,B4V6D1	234	105
Strep_C33036	Strep_C33036A0	1	0.007142857142857143	A0A7H8T913	A0A7H8T913		1	1
Strep_C33037	Strep_C33037A0	1	0.007142857142857143	A0A7H8T919	A0A7H8T919		1	1
