gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene
Strep_C19892	Strep_C19892A0	1	0.1111111111111111	WP_003950504.1	WP_003950504.1		1	1
Strep_C19893	Strep_C19893A0	1	0.1111111111111111	WP_150473061.1	WP_008404185.1	WP_003973251.1	3	3
Strep_C19894	Strep_C19894A0	1	0.1111111111111111	WP_008414039.1	WP_008414039.1		1	1
Strep_C19895	Strep_C19895A0	1	0.1111111111111111	WP_015508317.1	WP_015508317.1		1	1
Strep_C19896	Strep_C19896A0	2	0.2222222222222222	WP_003971542.1	WP_003971542.1		1	2
Strep_C19897	Strep_C19897A0	1	0.1111111111111111	WP_150469442.1	WP_003972090.1	WP_011031405.1	3	3
Strep_C19898	Strep_C19898A0	2	0.2222222222222222	WP_003974149.1	WP_003974149.1		1	2
Strep_C19899	Strep_C19899A0	1	0.1111111111111111	WP_328840858.1	WP_003977794.1	WP_011027533.1,WP_029183745.1	4	4
Strep_C199	Strep_C199A0	1	0.1111111111111111	WP_049875879.1	WP_049875879.1		1	1
Strep_C1990	Strep_C1990A0	1	0.1111111111111111	WP_328835086.1	WP_328835086.1		1	1
Strep_C19900	Strep_C19900A1	2	0.2222222222222222	WP_003978724.1	WP_003978724.1	WP_369277176.1	2	3
Strep_C19901	Strep_C19901A2	2	0.2222222222222222	WP_011028752.1	WP_011028752.1	WP_328838782.1,WP_369278511.1,WP_193380302.1	7	8
Strep_C19902	Strep_C19902A0	1	0.1111111111111111	WP_016326895.1	WP_016326895.1	WP_173943950.1	2	2
Strep_C19903	Strep_C19903A0	1	0.1111111111111111	WP_042799723.1	WP_042799723.1		1	1
Strep_C19904	Strep_C19904A0	1	0.1111111111111111	WP_045561896.1	WP_045561896.1		1	1
Strep_C19905	Strep_C19905A0	1	0.1111111111111111	WP_045563120.1	WP_045563120.1	WP_192333641.1	2	2
Strep_C19906	Strep_C19906A0	1	0.1111111111111111	WP_078853449.1	WP_078853449.1		1	1
Strep_C19907	Strep_C19907A0	1	0.1111111111111111	WP_328839535.1	WP_093789267.1	WP_328736500.1,WP_086803137.1	4	4
Strep_C19908	Strep_C19908A0	1	0.1111111111111111	WP_093790401.1	WP_093790401.1		1	1
Strep_C19909	Strep_C19909A0	1	0.1111111111111111	WP_234442753.1	WP_234442753.1		1	1
Strep_C1991	Strep_C1991A0	1	0.1111111111111111	WP_328840433.1	WP_150471678.1	WP_093789720.1,WP_192362840.1,WP_010355748.1	5	5
Strep_C19910	Strep_C19910A0	1	0.1111111111111111	WP_237310402.1	WP_237310402.1		1	1
Strep_C19911	Strep_C19911A0	1	0.1111111111111111	WP_046707136.1	WP_237311813.1	WP_013002136.1,WP_192362094.1	4	4
Strep_C19912	Strep_C19912A0	1	0.1111111111111111	WP_237312112.1	WP_237312112.1	WP_192363130.1	2	2
Strep_C19913	Strep_C19913A0	1	0.1111111111111111	WP_003974307.1	WP_003974307.1		1	1
Strep_C19914	Strep_C19914A0	1	0.1111111111111111	WP_016326315.1	WP_011028611.1		2	2
Strep_C19915	Strep_C19915A0	1	0.1111111111111111	WP_011029029.1	WP_011029029.1		1	1
Strep_C19916	Strep_C19916A0	1	0.1111111111111111	WP_011029035.1	WP_011029035.1		1	1
Strep_C19917	Strep_C19917A0	1	0.1111111111111111	WP_161270319.1	WP_161270319.1		1	1
Strep_C19918	Strep_C19918A0	1	0.1111111111111111	WP_237530316.1	WP_237530316.1		1	1
Strep_C19919	Strep_C19919A0	1	0.1111111111111111	WP_309242311.1	WP_309242311.1		1	1
Strep_C1992	Strep_C1992A0	1	0.1111111111111111	WP_369278237.1	WP_369278237.1		1	1
Strep_C19920	Strep_C19920A0	1	0.1111111111111111	WP_012998396.1	WP_012998396.1		1	1
Strep_C19921	Strep_C19921A0	1	0.1111111111111111	WP_237312814.1	WP_012998761.1		2	2
Strep_C19922	Strep_C19922A0	1	0.1111111111111111	WP_012999364.1	WP_012999364.1	WP_010359586.1	2	2
Strep_C19923	Strep_C19923A1	2	0.2222222222222222	WP_003973400.1	WP_013000409.1	WP_150472936.1,WP_010353849.1	4	5
Strep_C19924	Strep_C19924A0	1	0.1111111111111111	WP_328840797.1	WP_013005634.1	WP_045561715.1,WP_086803108.1	4	4
Strep_C19925	Strep_C19925A0	1	0.1111111111111111	WP_013006248.1	WP_013006248.1		1	1
Strep_C19926	Strep_C19926A0	1	0.1111111111111111	WP_162934504.1	WP_162934504.1		1	1
Strep_C19927	Strep_C19927A0	1	0.1111111111111111	WP_086803432.1	WP_086803432.1		1	1
Strep_C19928	Strep_C19928A0	1	0.1111111111111111	WP_086805000.1	WP_086805000.1		1	1
Strep_C19929	Strep_C19929A1	2	0.2222222222222222	WP_011028762.1	WP_192333209.1	WP_003950351.1	3	4
Strep_C1993	Strep_C1993A0	1	0.1111111111111111	WP_369280168.1	WP_369280168.1		1	1
Strep_C19930	Strep_C19930A0	1	0.1111111111111111	WP_192358935.1	WP_192358935.1		1	1
Strep_C19931	Strep_C19931A0	1	0.1111111111111111	WP_192359128.1	WP_192359128.1		1	1
Strep_C19932	Strep_C19932A0	1	0.1111111111111111	WP_275874869.1	WP_275874869.1		1	1
Strep_C19933	Strep_C19933A0	1	0.1111111111111111	WP_010350682.1	WP_010350682.1		1	1
Strep_C19934	Strep_C19934A0	1	0.1111111111111111	WP_010351898.1	WP_010351898.1		1	1
Strep_C19935	Strep_C19935A2	2	0.2222222222222222	WP_003976315.1	WP_010352957.1	WP_365277987.1,WP_003949133.1	4	5
Strep_C19936	Strep_C19936A0	1	0.1111111111111111	WP_010357157.1	WP_010357157.1		1	1
Strep_C19937	Strep_C19937A0	1	0.1111111111111111	WP_010357747.1	WP_010357747.1		1	1
Strep_C19938	Strep_C19938A0	1	0.1111111111111111	WP_010357750.1	WP_010357750.1		1	1
Strep_C19939	Strep_C19939A0	1	0.1111111111111111	WP_010359297.1	WP_010359297.1		1	1
Strep_C1994	Strep_C1994A0	1	0.1111111111111111	WP_328838322.1	WP_042799599.1	WP_369278704.1,WP_237309480.1,WP_011029445.1	8	8
Strep_C19940	Strep_C19940A0	1	0.1111111111111111	WP_010359463.1	WP_010359463.1	WP_178865650.1	2	1
Strep_C19941	Strep_C19941A0	1	0.1111111111111111	WP_010360206.1	WP_010360206.1		1	1
Strep_C19942	Strep_C19942A0	1	0.1111111111111111	WP_010360218.1	WP_010360218.1		1	1
Strep_C19943	Strep_C19943A0	1	0.1111111111111111	WP_010360993.1	WP_010360993.1		1	1
Strep_C19944	Strep_C19944A0	1	0.1111111111111111	WP_050369057.1	WP_050369057.1		1	1
Strep_C19945	Strep_C19945A0	1	0.1111111111111111	WP_141655688.1	WP_141655688.1		1	1
Strep_C19946	Strep_C19946A0	1	0.1111111111111111	WP_037697755.1	WP_037697755.1		1	1
Strep_C19947	Strep_C19947A0	1	0.1111111111111111	WP_037700441.1	WP_037700441.1	WP_045559824.1,WP_012999873.1,WP_086803821.1	4	4
Strep_C19948	Strep_C19948A0	1	0.1111111111111111	WP_037700786.1	WP_037700786.1	WP_150473126.1,WP_003951340.1,WP_003973154.1	8	8
Strep_C19949	Strep_C19949A0	1	0.1111111111111111	WP_328835019.1	WP_328835019.1		1	1
Strep_C1995	Strep_C1995A0	1	0.1111111111111111	WP_237311226.1	WP_237311226.1	WP_192362826.1	2	2
Strep_C19950	Strep_C19950A2	2	0.2222222222222222	WP_003972196.1	WP_328836061.1	WP_369279925.1	3	4
Strep_C19951	Strep_C19951A0	1	0.1111111111111111	WP_328836661.1	WP_328836661.1		1	1
Strep_C19952	Strep_C19952A1	2	0.2222222222222222	WP_003974892.1	WP_328838281.1	WP_045562554.1,WP_013002425.1,WP_192335494.1	5	6
Strep_C19953	Strep_C19953A0	1	0.1111111111111111	WP_328838961.1	WP_328838961.1		1	1
Strep_C19954	Strep_C19954A0	1	0.1111111111111111	WP_328839558.1	WP_328839558.1		1	1
Strep_C19955	Strep_C19955A3	2	0.2222222222222222	WP_016325896.1	WP_328840010.1	WP_167534845.1,WP_015508091.1,WP_078853381.1	8	9
Strep_C19956	Strep_C19956A0	1	0.1111111111111111	WP_328840563.1	WP_328840563.1	WP_012998442.1	2	2
Strep_C19957	Strep_C19957A0	1	0.1111111111111111	WP_328840946.1	WP_328840946.1	WP_237311796.1,WP_041670162.1,WP_086796653.1	4	4
Strep_C19958	Strep_C19958A0	1	0.1111111111111111	WP_328841965.1	WP_328841965.1		1	1
Strep_C19959	Strep_C19959A1	2	0.2222222222222222	WP_003975057.1	WP_150471860.1	WP_016327817.1,WP_029183820.1	4	4
Strep_C1996	Strep_C1996A0	1	0.1111111111111111	WP_192359019.1	WP_192359019.1		1	1
Strep_C19960	Strep_C19960A1	2	0.2222222222222222	WP_003973718.1	WP_150472704.1		2	3
Strep_C19961	Strep_C19961A2	2	0.2222222222222222	WP_003975213.1	WP_190046587.1	WP_008408729.1	3	4
Strep_C19962	Strep_C19962A0	1	0.1111111111111111	WP_328841439.1	WP_208639354.1	WP_012998413.1	3	3
Strep_C19963	Strep_C19963A0	1	0.1111111111111111	WP_229894677.1	WP_229894677.1		1	1
Strep_C19964	Strep_C19964A0	1	0.1111111111111111	WP_365274618.1	WP_365274618.1		1	1
Strep_C19965	Strep_C19965A0	1	0.1111111111111111	WP_365276395.1	WP_365276395.1		1	1
Strep_C19966	Strep_C19966A0	1	0.1111111111111111	WP_369276753.1	WP_369276753.1		1	1
Strep_C19967	Strep_C19967A0	1	0.1111111111111111	WP_369277076.1	WP_369277076.1		1	1
Strep_C19968	Strep_C19968A0	1	0.1111111111111111	WP_369278658.1	WP_369278658.1	WP_010356252.1	2	2
Strep_C19969	Strep_C19969A2	2	0.2222222222222222	WP_003974701.1	WP_369278722.1	WP_003949593.1	3	4
Strep_C1997	Strep_C1997A0	1	0.1111111111111111	WP_010352686.1	WP_010352686.1		1	1
Strep_C19970	Strep_C19970A0	1	0.1111111111111111	WP_369279450.1	WP_369279450.1		1	1
Strep_C19971	Strep_C19971A0	1	0.1111111111111111	WP_369280189.1	WP_369280189.1		1	1
Strep_C19972	Strep_C19972A0	1	0.1111111111111111	WP_003946441.1	WP_003946441.1		1	1
Strep_C19973	Strep_C19973A0	1	0.1111111111111111	WP_003946711.1	WP_003946711.1		1	1
Strep_C19974	Strep_C19974A0	1	0.1111111111111111	WP_003946808.1	WP_003946808.1		1	1
Strep_C19975	Strep_C19975A0	1	0.1111111111111111	WP_003946913.1	WP_003946913.1		1	1
Strep_C19976	Strep_C19976A0	1	0.1111111111111111	WP_037694818.1	WP_003948215.1		2	2
Strep_C19977	Strep_C19977A0	1	0.1111111111111111	WP_003951662.1	WP_003951662.1		1	1
Strep_C19978	Strep_C19978A0	1	0.1111111111111111	WP_003952262.1	WP_003952262.1		1	1
Strep_C19979	Strep_C19979A0	1	0.1111111111111111	WP_008413095.1	WP_008413095.1		1	1
Strep_C1998	Strep_C1998A0	1	0.1111111111111111	WP_010357328.1	WP_010357328.1		1	1
Strep_C19980	Strep_C19980A0	1	0.1111111111111111	WP_008414908.1	WP_008414908.1		1	1
Strep_C19981	Strep_C19981A0	1	0.1111111111111111	WP_010636651.1	WP_010636651.1	WP_003978230.1,WP_011027261.1,WP_041668906.1	5	5
Strep_C19982	Strep_C19982A0	1	0.1111111111111111	WP_010637262.1	WP_010637262.1		1	1
Strep_C19983	Strep_C19983A0	1	0.1111111111111111	WP_015507493.1	WP_015507493.1		1	1
Strep_C19984	Strep_C19984A0	1	0.1111111111111111	WP_015508301.1	WP_015508301.1		1	1
Strep_C19985	Strep_C19985A0	1	0.1111111111111111	WP_003971362.1	WP_003971362.1	WP_011031898.1	2	2
Strep_C19986	Strep_C19986A0	1	0.1111111111111111	WP_003971867.1	WP_003971867.1	WP_011031560.1	2	2
Strep_C19987	Strep_C19987A0	2	0.2222222222222222	WP_003972086.1	WP_003972086.1		1	2
Strep_C19988	Strep_C19988A0	1	0.1111111111111111	WP_003972575.1	WP_003972575.1	WP_011030848.1	2	2
Strep_C19989	Strep_C19989A2	2	0.2222222222222222	WP_003973495.1	WP_003973495.1	WP_045562460.1,WP_319768320.1,WP_086767181.1	6	8
Strep_C1999	Strep_C1999A0	1	0.1111111111111111	WP_162947362.1	WP_162947362.1		1	1
Strep_C19990	Strep_C19990A0	1	0.1111111111111111	WP_003973963.1	WP_003973963.1		1	1
Strep_C19991	Strep_C19991A0	2	0.2222222222222222	WP_003977878.1	WP_003977878.1		1	2
Strep_C19992	Strep_C19992A0	2	0.2222222222222222	WP_003978343.1	WP_003978343.1		1	2
Strep_C19993	Strep_C19993A0	2	0.2222222222222222	WP_011027269.1	WP_011027269.1		1	2
Strep_C19994	Strep_C19994A0	1	0.1111111111111111	WP_016324991.1	WP_016324991.1		1	1
Strep_C19995	Strep_C19995A0	1	0.1111111111111111	WP_328840931.1	WP_045555767.1		2	2
Strep_C19996	Strep_C19996A0	1	0.1111111111111111	WP_045558307.1	WP_045558307.1	WP_041668737.1	2	2
Strep_C19997	Strep_C19997A0	1	0.1111111111111111	WP_045559733.1	WP_045559733.1		1	1
Strep_C19998	Strep_C19998A0	1	0.1111111111111111	WP_045562889.1	WP_045562889.1	WP_086800258.1	2	2
Strep_C19999	Strep_C19999A0	1	0.1111111111111111	WP_093791918.1	WP_093791918.1	WP_192333035.1	2	2
Strep_C2	Strep_C2A0	1	0.1111111111111111	WP_328840508.1	WP_328840508.1		1	1
Strep_C20	Strep_C20A0	1	0.1111111111111111	WP_369279971.1	WP_369279971.1		1	1
Strep_C200	Strep_C200A0	1	0.1111111111111111	WP_010354250.1	WP_010354250.1		1	1
Strep_C2000	Strep_C2000A0	1	0.1111111111111111	WP_328835083.1	WP_328835083.1	WP_237311316.1,WP_192362909.1	3	3
Strep_C20000	Strep_C20000A0	1	0.1111111111111111	WP_093791920.1	WP_093791920.1	WP_086804217.1	2	2
Strep_C20001	Strep_C20001A0	1	0.1111111111111111	WP_237310092.1	WP_237310092.1		1	1
Strep_C20002	Strep_C20002A0	1	0.1111111111111111	WP_237310528.1	WP_237310528.1		1	1
Strep_C20003	Strep_C20003A0	1	0.1111111111111111	WP_237312055.1	WP_237312055.1		1	1
Strep_C20004	Strep_C20004A0	1	0.1111111111111111	WP_237313517.1	WP_237313517.1		1	1
Strep_C20005	Strep_C20005A0	1	0.1111111111111111	WP_336605261.1	WP_336605261.1	WP_078580088.1	2	2
Strep_C20006	Strep_C20006A0	1	0.1111111111111111	WP_011027252.1	WP_011027252.1		1	1
Strep_C20007	Strep_C20007A0	1	0.1111111111111111	WP_011028486.1	WP_011028486.1		1	1
Strep_C20008	Strep_C20008A0	1	0.1111111111111111	WP_011039318.1	WP_011039318.1		1	1
Strep_C20009	Strep_C20009A0	1	0.1111111111111111	WP_011039603.1	WP_011039603.1		1	1
Strep_C2001	Strep_C2001A0	1	0.1111111111111111	WP_328836126.1	WP_328836126.1	WP_266465107.1,WP_003972304.1,WP_045556757.1	8	8
Strep_C20010	Strep_C20010A0	1	0.1111111111111111	WP_173943922.1	WP_173943922.1		1	1
Strep_C20011	Strep_C20011A0	1	0.1111111111111111	WP_328838312.1	WP_013002538.1	WP_193381375.1,WP_086802257.1	4	4
Strep_C20012	Strep_C20012A0	1	0.1111111111111111	WP_369279346.1	WP_041669138.1		2	2
Strep_C20013	Strep_C20013A0	1	0.1111111111111111	WP_323806116.1	WP_323806116.1		1	1
Strep_C20014	Strep_C20014A0	1	0.1111111111111111	WP_086796382.1	WP_086796382.1		1	1
Strep_C20015	Strep_C20015A0	1	0.1111111111111111	WP_086801045.1	WP_086801045.1		1	1
Strep_C20016	Strep_C20016A0	1	0.1111111111111111	WP_159040908.1	WP_086804809.1		2	2
Strep_C20017	Strep_C20017A0	1	0.1111111111111111	WP_107073783.1	WP_192332985.1	WP_013003357.1	3	3
Strep_C20018	Strep_C20018A0	1	0.1111111111111111	WP_045556593.1	WP_192358791.1		2	2
Strep_C20019	Strep_C20019A0	1	0.1111111111111111	WP_045558750.1	WP_192363092.1		2	2
Strep_C2002	Strep_C2002A0	1	0.1111111111111111	WP_369277313.1	WP_369277313.1		1	1
Strep_C20020	Strep_C20020A0	1	0.1111111111111111	WP_275875070.1	WP_275875070.1		1	1
Strep_C20021	Strep_C20021A0	1	0.1111111111111111	WP_010352466.1	WP_010352466.1		1	1
Strep_C20022	Strep_C20022A0	1	0.1111111111111111	WP_010353265.1	WP_010353265.1		1	1
Strep_C20023	Strep_C20023A3	2	0.2222222222222222	WP_003976854.1	WP_010353491.1	WP_037693164.1,WP_150470443.1,WP_003947474.1	10	9
Strep_C20024	Strep_C20024A0	1	0.1111111111111111	WP_010354342.1	WP_010354342.1		1	1
Strep_C20025	Strep_C20025A0	1	0.1111111111111111	WP_010356221.1	WP_010356221.1		1	1
Strep_C20026	Strep_C20026A0	1	0.1111111111111111	WP_010356860.1	WP_010356860.1		1	1
Strep_C20027	Strep_C20027A0	1	0.1111111111111111	WP_010359509.1	WP_010359509.1		1	1
Strep_C20028	Strep_C20028A0	1	0.1111111111111111	WP_010360938.1	WP_010360938.1		1	1
Strep_C20029	Strep_C20029A0	1	0.1111111111111111	WP_141655604.1	WP_141655604.1		1	1
Strep_C2003	Strep_C2003A0	1	0.1111111111111111	WP_369279016.1	WP_369279016.1		1	1
Strep_C20030	Strep_C20030A0	1	0.1111111111111111	WP_158002836.1	WP_158002836.1		1	1
Strep_C20031	Strep_C20031A0	4	0.4444444444444444	WP_013000463.1	WP_013000463.1	WP_003973455.1,WP_009314218.1,WP_045561498.1	12	9
Strep_C20032	Strep_C20032A0	1	0.1111111111111111	WP_328834951.1	WP_328834951.1		1	1
Strep_C20033	Strep_C20033A0	1	0.1111111111111111	WP_328835275.1	WP_328835275.1		1	1
Strep_C20034	Strep_C20034A3	2	0.2222222222222222	WP_093791490.1	WP_328836498.1	WP_150473295.1,WP_003972817.1,WP_011030654.1	7	8
Strep_C20035	Strep_C20035A0	1	0.1111111111111111	WP_328836774.1	WP_328836774.1		1	1
Strep_C20036	Strep_C20036A0	1	0.1111111111111111	WP_328840676.1	WP_328840676.1	WP_237311427.1,WP_013005477.1,WP_086803868.1	4	4
Strep_C20037	Strep_C20037A0	1	0.1111111111111111	WP_328840889.1	WP_328840889.1	WP_013005709.1,WP_010360890.1	3	3
Strep_C20038	Strep_C20038A1	2	0.2222222222222222	WP_016326916.1	WP_150471490.1	WP_010353305.1	3	4
Strep_C20039	Strep_C20039A0	1	0.1111111111111111	WP_190047779.1	WP_190047779.1		1	1
Strep_C2004	Strep_C2004A0	1	0.1111111111111111	WP_369279520.1	WP_369279520.1	WP_010353140.1	2	2
Strep_C20040	Strep_C20040A0	1	0.1111111111111111	WP_328733860.1	WP_328733860.1	WP_003971625.1,WP_011031718.1	3	3
Strep_C20041	Strep_C20041A0	1	0.1111111111111111	WP_359057131.1	WP_359057131.1	WP_010352736.1	2	2
Strep_C20042	Strep_C20042A0	1	0.1111111111111111	WP_365273454.1	WP_365273454.1		1	1
Strep_C20043	Strep_C20043A0	1	0.1111111111111111	WP_369277119.1	WP_369277119.1		1	1
Strep_C20044	Strep_C20044A0	1	0.1111111111111111	WP_369277340.1	WP_369277340.1		1	1
Strep_C20045	Strep_C20045A0	1	0.1111111111111111	WP_369279775.1	WP_369279775.1		1	1
Strep_C20046	Strep_C20046A0	1	0.1111111111111111	WP_369280024.1	WP_369280024.1		1	1
Strep_C20047	Strep_C20047A0	1	0.1111111111111111	WP_003946860.1	WP_003946860.1		1	1
Strep_C20048	Strep_C20048A0	1	0.1111111111111111	WP_003947134.1	WP_003947134.1		1	1
Strep_C20049	Strep_C20049A0	1	0.1111111111111111	WP_015506859.1	WP_015506859.1		1	1
Strep_C2005	Strep_C2005A0	1	0.1111111111111111	WP_328836289.1	WP_369279697.1	WP_003951895.1,WP_003972506.1,WP_237312997.1	9	9
Strep_C20050	Strep_C20050A0	1	0.1111111111111111	WP_003971517.1	WP_003971517.1	WP_011031787.1	2	2
Strep_C20051	Strep_C20051A0	1	0.1111111111111111	WP_003971742.1	WP_003971742.1	WP_237311397.1,WP_011031637.1	3	3
Strep_C20052	Strep_C20052A0	2	0.2222222222222222	WP_003972665.1	WP_003972665.1		1	2
Strep_C20053	Strep_C20053A0	2	0.2222222222222222	WP_003974075.1	WP_003974075.1		1	2
Strep_C20054	Strep_C20054A0	2	0.2222222222222222	WP_003974430.1	WP_003974430.1		1	2
Strep_C20055	Strep_C20055A0	1	0.1111111111111111	WP_369278063.1	WP_003976602.1	WP_011028201.1,WP_010352001.1	4	4
Strep_C20056	Strep_C20056A0	2	0.2222222222222222	WP_003977338.1	WP_003977338.1	WP_010357918.1	2	3
Strep_C20057	Strep_C20057A0	2	0.2222222222222222	WP_003978113.1	WP_003978113.1		1	2
Strep_C20058	Strep_C20058A0	1	0.1111111111111111	WP_003978342.1	WP_003978342.1	WP_011027179.1	2	2
Strep_C20059	Strep_C20059A0	2	0.2222222222222222	WP_003978570.1	WP_003978570.1		1	2
Strep_C2006	Strep_C2006A0	1	0.1111111111111111	WP_003947912.1	WP_003947912.1		1	1
Strep_C20060	Strep_C20060A0	1	0.1111111111111111	WP_003978700.1	WP_003978700.1	WP_011026904.1	2	2
Strep_C20061	Strep_C20061A0	1	0.1111111111111111	WP_016325736.1	WP_016325736.1	WP_231909116.1	2	2
Strep_C20062	Strep_C20062A0	1	0.1111111111111111	WP_086771450.1	WP_016325943.1	WP_038534996.1,WP_010352417.1	4	4
Strep_C20063	Strep_C20063A0	1	0.1111111111111111	WP_042799796.1	WP_042799796.1		1	1
Strep_C20064	Strep_C20064A0	1	0.1111111111111111	WP_162483885.1	WP_162483885.1		1	1
Strep_C20065	Strep_C20065A0	1	0.1111111111111111	WP_045556202.1	WP_045556202.1	WP_086797173.1	2	2
Strep_C20066	Strep_C20066A0	1	0.1111111111111111	WP_045556242.1	WP_045556242.1	WP_225618599.1	2	2
Strep_C20067	Strep_C20067A0	1	0.1111111111111111	WP_045557779.1	WP_045557779.1	WP_237277265.1	2	2
Strep_C20068	Strep_C20068A0	1	0.1111111111111111	WP_045562908.1	WP_045562908.1	WP_086797062.1	2	2
Strep_C20069	Strep_C20069A0	1	0.1111111111111111	WP_052683030.1	WP_052683030.1		1	1
Strep_C2007	Strep_C2007A0	1	0.1111111111111111	WP_015506982.1	WP_015506982.1		1	1
Strep_C20070	Strep_C20070A0	1	0.1111111111111111	WP_060886257.1	WP_060886257.1	WP_037723257.1	2	2
Strep_C20071	Strep_C20071A0	1	0.1111111111111111	WP_193381733.1	WP_193381733.1	WP_086804028.1	2	2
Strep_C20072	Strep_C20072A0	1	0.1111111111111111	WP_011029591.1	WP_011029591.1		1	1
Strep_C20073	Strep_C20073A0	1	0.1111111111111111	WP_011039387.1	WP_011039387.1		1	1
Strep_C20074	Strep_C20074A0	1	0.1111111111111111	WP_013001428.1	WP_013001428.1		1	1
Strep_C20075	Strep_C20075A0	1	0.1111111111111111	WP_013002740.1	WP_013002740.1		1	1
Strep_C20076	Strep_C20076A0	1	0.1111111111111111	WP_013005447.1	WP_013005447.1		1	1
Strep_C20077	Strep_C20077A0	1	0.1111111111111111	WP_078580299.1	WP_078580299.1		1	1
Strep_C20078	Strep_C20078A0	1	0.1111111111111111	WP_192360386.1	WP_192360386.1		1	1
Strep_C20079	Strep_C20079A0	1	0.1111111111111111	WP_328839279.1	WP_225615737.1		2	2
Strep_C2008	Strep_C2008A0	1	0.1111111111111111	WP_328842307.1	WP_041669732.1	WP_369278336.1,WP_003948167.1,WP_003976023.1	9	9
Strep_C20080	Strep_C20080A0	1	0.1111111111111111	WP_010349968.1	WP_010349968.1		1	1
Strep_C20081	Strep_C20081A0	1	0.1111111111111111	WP_010350244.1	WP_010350244.1		1	1
Strep_C20082	Strep_C20082A0	1	0.1111111111111111	WP_010351208.1	WP_010351208.1		1	1
Strep_C20083	Strep_C20083A0	1	0.1111111111111111	WP_328840603.1	WP_010352008.1	WP_365185334.1,WP_003976612.1,WP_011028194.1	5	5
Strep_C20084	Strep_C20084A0	1	0.1111111111111111	WP_010352222.1	WP_010352222.1		1	1
Strep_C20085	Strep_C20085A0	1	0.1111111111111111	WP_010354185.1	WP_010354185.1		1	1
Strep_C20086	Strep_C20086A0	1	0.1111111111111111	WP_010355263.1	WP_010355263.1		1	1
Strep_C20087	Strep_C20087A0	1	0.1111111111111111	WP_010355772.1	WP_010355772.1		1	1
Strep_C20088	Strep_C20088A0	1	0.1111111111111111	WP_010357343.1	WP_010357343.1		1	1
Strep_C20089	Strep_C20089A0	1	0.1111111111111111	WP_010358507.1	WP_010358507.1		1	1
Strep_C2009	Strep_C2009A0	1	0.1111111111111111	WP_328840437.1	WP_328840437.1	WP_328737321.1,WP_237311247.1,WP_041670095.1	6	6
Strep_C20090	Strep_C20090A0	1	0.1111111111111111	WP_010358791.1	WP_010358791.1		1	1
Strep_C20091	Strep_C20091A0	1	0.1111111111111111	WP_010360512.1	WP_010360512.1		1	1
Strep_C20092	Strep_C20092A0	1	0.1111111111111111	WP_010360948.1	WP_010360948.1		1	1
Strep_C20093	Strep_C20093A0	1	0.1111111111111111	WP_037688536.1	WP_037688536.1	WP_150471593.1,WP_045556014.1,WP_011029569.1	7	7
Strep_C20094	Strep_C20094A0	1	0.1111111111111111	WP_046703096.1	WP_046703096.1	WP_045559545.1,WP_013001313.1,WP_086805018.1	4	4
Strep_C20095	Strep_C20095A0	1	0.1111111111111111	WP_328834645.1	WP_328834645.1	WP_328835002.1,WP_013005318.1,WP_086803940.1	14	9
Strep_C20096	Strep_C20096A0	1	0.1111111111111111	WP_328834784.1	WP_328834784.1		1	1
Strep_C20097	Strep_C20097A0	1	0.1111111111111111	WP_328835764.1	WP_328835764.1	WP_045560108.1	2	2
Strep_C20098	Strep_C20098A0	1	0.1111111111111111	WP_328837759.1	WP_328837759.1	WP_045558126.1,WP_192362523.1	3	3
Strep_C20099	Strep_C20099A0	1	0.1111111111111111	WP_328838693.1	WP_328838693.1	WP_045556198.1	2	2
Strep_C201	Strep_C201A0	1	0.1111111111111111	WP_010350878.1	WP_010350878.1		1	1
Strep_C2010	Strep_C2010A0	1	0.1111111111111111	WP_328840894.1	WP_328840894.1	WP_237311725.1,WP_013005713.1,WP_192365159.1	4	4
Strep_C20100	Strep_C20100A0	1	0.1111111111111111	WP_328838894.1	WP_328838894.1		1	1
Strep_C20101	Strep_C20101A0	1	0.1111111111111111	WP_328839267.1	WP_328839267.1	WP_237310313.1,WP_013003731.1,WP_086799452.1	4	4
Strep_C20102	Strep_C20102A0	1	0.1111111111111111	WP_328839446.1	WP_328839446.1	WP_150472472.1,WP_003951238.1,WP_003971559.1	9	9
Strep_C20103	Strep_C20103A0	1	0.1111111111111111	WP_328841368.1	WP_328841368.1	WP_369278202.1,WP_086802582.1	3	3
Strep_C20104	Strep_C20104A0	1	0.1111111111111111	WP_086769547.1	WP_086769547.1		1	1
Strep_C20105	Strep_C20105A0	1	0.1111111111111111	WP_150469177.1	WP_150469177.1	WP_003951297.1,WP_010355295.1	3	3
Strep_C20106	Strep_C20106A0	1	0.1111111111111111	WP_150470229.1	WP_150470229.1		1	1
Strep_C20107	Strep_C20107A0	1	0.1111111111111111	WP_150474024.1	WP_150474024.1	WP_010357840.1	2	2
Strep_C20108	Strep_C20108A0	1	0.1111111111111111	WP_328736257.1	WP_328736257.1		1	1
Strep_C20109	Strep_C20109A0	1	0.1111111111111111	WP_369276567.1	WP_369276567.1		1	1
Strep_C2011	Strep_C2011A0	1	0.1111111111111111	WP_369279248.1	WP_369279248.1		1	1
Strep_C20110	Strep_C20110A0	1	0.1111111111111111	WP_369276879.1	WP_369276879.1		1	1
